,frame,Unnamed: 0,xmin,time,mouse,running,phase,speed,velocity,velocity_new,work_per_kg
0,0.0,0.0,173.06346435546874,0.0,0.0,0.0,0.0,0.0,,,
1,30.0,0.0,173.06346435546874,0.016666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,60.0,0.0,173.06346435546874,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,90.0,0.0,173.06346435546874,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,120.0,0.0,173.06346435546874,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,150.0,0.0,173.06346435546874,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,180.0,0.0,173.06346435546874,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,210.0,12.0,66.98644256591797,0.11666666666666667,0.0,1.0,1.0,0.0,-21.215404357910153,-21.215404357910153,-0.3610335979113788
8,240.0,14.0,80.34089660644531,0.13333333333333333,0.0,0.0,1.0,0.0,2.6708908081054688,2.6708908081054688,0.0
9,270.0,16.0,98.10480499267578,0.15,0.0,0.0,1.0,0.0,3.552781677246094,3.552781677246094,0.0
10,300.0,18.0,110.01703643798828,0.16666666666666666,0.0,0.0,1.0,0.0,2.3824462890625,2.3824462890625,0.0
11,330.0,21.0,121.54412841796876,0.18333333333333332,0.0,0.0,1.0,0.0,2.3054183959960968,2.3054183959960968,0.0
12,360.0,23.0,94.72630310058594,0.2,0.0,1.0,1.0,0.0,-5.363565063476566,-5.363565063476566,-0.09127458330893048
13,390.0,25.0,77.99484252929688,0.21666666666666667,0.0,1.0,1.0,0.0,-3.3462921142578126,-3.3462921142578126,-0.05694559770304468
14,420.0,27.0,49.50997161865234,0.23333333333333334,0.0,1.0,1.0,0.0,-5.6969741821289075,-5.6969741821289075,-0.09694838012433911
15,450.0,0.0,173.06346435546874,0.25,0.0,0.0,1.0,0.0,24.71069854736328,24.71069854736328,0.0
16,480.0,0.0,173.06346435546874,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,510.0,0.0,173.06346435546874,0.2833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,540.0,0.0,173.06346435546874,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,570.0,0.0,173.06346435546874,0.31666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,600.0,0.0,173.06346435546874,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,630.0,0.0,173.06346435546874,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,660.0,0.0,173.06346435546874,0.36666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,690.0,0.0,173.06346435546874,0.38333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,720.0,0.0,173.06346435546874,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,750.0,0.0,173.06346435546874,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,780.0,0.0,173.06346435546874,0.43333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,810.0,0.0,173.06346435546874,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,840.0,0.0,173.06346435546874,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,870.0,0.0,173.06346435546874,0.48333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,900.0,0.0,173.06346435546874,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,930.0,52.0,48.79053497314453,0.5166666666666667,0.0,1.0,1.0,0.0,-24.854585876464842,-24.854585876464842,-0.4229634473232058
32,960.0,0.0,173.06346435546874,0.5333333333333333,0.0,0.0,1.0,0.0,24.854585876464842,24.854585876464842,0.0
33,990.0,0.0,173.06346435546874,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1020.0,0.0,173.06346435546874,0.5666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1050.0,0.0,173.06346435546874,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,1080.0,0.0,173.06346435546874,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,1110.0,0.0,173.06346435546874,0.6166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,1140.0,0.0,173.06346435546874,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,1170.0,0.0,173.06346435546874,0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,1200.0,0.0,173.06346435546874,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,1230.0,0.0,173.06346435546874,0.6833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,1260.0,0.0,173.06346435546874,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,1290.0,0.0,173.06346435546874,0.7166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,1320.0,0.0,173.06346435546874,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,1350.0,0.0,173.06346435546874,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,1380.0,0.0,173.06346435546874,0.7666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,1410.0,0.0,173.06346435546874,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,1440.0,0.0,173.06346435546874,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
