frame,Unnamed: 0,xmin,time,mouse,running,phase,speed,velocity
2610.0,0.0,160.62113037109376,1.45,0.0,0.0,1.0,0.0,0.0
2640.0,0.0,160.62113037109376,1.4666666666666666,0.0,0.0,1.0,0.0,0.0
2670.0,0.0,160.62113037109376,1.4833333333333334,0.0,0.0,1.0,0.0,0.0
2700.0,0.0,160.62113037109376,1.5,0.0,0.0,1.0,0.0,0.0
2730.0,0.0,160.62113037109376,1.5166666666666666,0.0,0.0,1.0,0.0,0.0
2760.0,0.0,160.62113037109376,1.5333333333333334,0.0,0.0,1.0,0.0,0.0
2790.0,0.0,160.62113037109376,1.55,0.0,0.0,1.0,0.0,0.0
2820.0,0.0,160.62113037109376,1.5666666666666667,0.0,0.0,1.0,0.0,0.0
2850.0,0.0,160.62113037109376,1.5833333333333333,0.0,0.0,1.0,0.0,0.0
2880.0,0.0,160.62113037109376,1.6,0.0,0.0,1.0,0.0,0.0
2910.0,0.0,160.62113037109376,1.6166666666666667,0.0,0.0,1.0,0.0,0.0
2940.0,0.0,160.62113037109376,1.6333333333333333,0.0,0.0,1.0,0.0,0.0
2970.0,0.0,160.62113037109376,1.65,0.0,0.0,1.0,0.0,0.0
3000.0,0.0,160.62113037109376,1.6666666666666667,0.0,0.0,1.0,0.0,0.0
3030.0,0.0,160.62113037109376,1.6833333333333333,0.0,0.0,1.0,0.0,0.0
3060.0,0.0,160.62113037109376,1.7,0.0,0.0,1.0,0.0,0.0
3090.0,0.0,160.62113037109376,1.7166666666666666,0.0,0.0,1.0,0.0,0.0
3120.0,0.0,160.62113037109376,1.7333333333333334,0.0,0.0,1.0,0.0,0.0
3150.0,0.0,160.62113037109376,1.75,0.0,0.0,1.0,0.0,0.0
3180.0,0.0,160.62113037109376,1.7666666666666666,0.0,0.0,1.0,0.0,0.0
3210.0,0.0,160.62113037109376,1.7833333333333334,0.0,0.0,1.0,0.0,0.0
3240.0,0.0,160.62113037109376,1.8,0.0,0.0,1.0,0.0,0.0
3270.0,0.0,160.62113037109376,1.8166666666666667,0.0,0.0,1.0,0.0,0.0
3300.0,198.0,52.39867401123047,1.8333333333333333,0.0,1.0,1.0,0.0,-21.644491271972658
3330.0,200.0,55.84049987792969,1.85,0.0,1.0,1.0,0.0,0.6883651733398437
3360.0,202.0,77.02910614013672,1.8666666666666667,0.0,1.0,1.0,0.0,4.237721252441406
3390.0,204.0,52.14384078979492,1.8833333333333333,0.0,1.0,1.0,0.0,-4.97705307006836
3420.0,206.0,53.20271301269531,1.9,0.0,1.0,1.0,0.0,0.21177444458007813
3450.0,0.0,160.62113037109376,1.9166666666666667,0.0,0.0,1.0,0.0,21.48368347167969
3480.0,0.0,160.62113037109376,1.9333333333333333,0.0,0.0,1.0,0.0,0.0
3510.0,212.0,50.93385314941406,1.95,0.0,1.0,1.0,0.0,-21.93745544433594
3540.0,214.0,81.3093032836914,1.9666666666666666,0.0,1.0,1.0,0.0,6.075090026855468
3570.0,217.0,88.333251953125,1.9833333333333334,0.0,1.0,1.0,0.0,1.4047897338867188
3600.0,219.0,88.1220474243164,2.0,0.0,1.0,1.0,0.0,-0.04224090576171875
3630.0,0.0,160.62113037109376,2.0166666666666666,0.0,0.0,1.0,0.0,14.49981658935547
3660.0,224.0,53.7479248046875,2.033333333333333,0.0,1.0,1.0,0.0,-21.37464111328125
3690.0,226.0,52.585716247558594,2.05,0.0,1.0,1.0,0.0,-0.23244171142578124
3720.0,229.0,52.3836555480957,2.066666666666667,0.0,1.0,1.0,0.0,-0.04041213989257812
3750.0,231.0,51.8960189819336,2.0833333333333335,0.0,1.0,1.0,0.0,-0.09752731323242045
3780.0,0.0,160.62113037109376,2.1,0.0,0.0,1.0,0.0,21.74502227783203
3810.0,234.0,50.864891052246094,2.1166666666666667,0.0,1.0,1.0,0.0,-21.95124786376953
3840.0,0.0,160.62113037109376,2.1333333333333333,0.0,0.0,1.0,0.0,21.95124786376953
3870.0,0.0,160.62113037109376,2.15,0.0,0.0,1.0,0.0,0.0
3900.0,0.0,160.62113037109376,2.1666666666666665,0.0,0.0,1.0,0.0,0.0
3930.0,0.0,160.62113037109376,2.183333333333333,0.0,0.0,1.0,0.0,0.0
3960.0,244.0,52.239990234375,2.2,0.0,1.0,1.0,0.0,-21.67622802734375
3990.0,246.0,58.82794189453125,2.216666666666667,0.0,1.0,1.0,0.0,1.31759033203125
4020.0,0.0,160.62113037109376,2.2333333333333334,0.0,0.0,1.0,0.0,20.358637695312503
4050.0,0.0,160.62113037109376,2.25,0.0,0.0,1.0,0.0,0.0
4080.0,252.0,58.02088928222656,2.2666666666666666,0.0,1.0,1.0,0.0,-20.52004821777344
4110.0,256.0,52.89580154418945,2.283333333333333,0.0,1.0,1.0,0.0,-1.025017547607422
4140.0,0.0,160.62113037109376,2.3,0.0,0.0,1.0,0.0,21.545065765380862
4170.0,0.0,160.62113037109376,2.316666666666667,0.0,0.0,1.0,0.0,0.0
4200.0,0.0,160.62113037109376,2.3333333333333335,0.0,0.0,1.0,0.0,0.0
4230.0,0.0,160.62113037109376,2.35,0.0,0.0,1.0,0.0,0.0
4260.0,0.0,160.62113037109376,2.3666666666666667,0.0,0.0,1.0,0.0,0.0
4290.0,0.0,160.62113037109376,2.3833333333333333,0.0,0.0,1.0,0.0,0.0
4320.0,270.0,52.69524002075195,2.4,0.0,1.0,1.0,0.0,-21.58517807006836
4350.0,0.0,160.62113037109376,2.4166666666666665,0.0,0.0,1.0,0.0,21.58517807006836
4380.0,0.0,160.62113037109376,2.433333333333333,0.0,0.0,1.0,0.0,0.0
4410.0,0.0,160.62113037109376,2.45,0.0,0.0,1.0,0.0,0.0
4440.0,0.0,160.62113037109376,2.466666666666667,0.0,0.0,1.0,0.0,0.0
4470.0,0.0,160.62113037109376,2.4833333333333334,0.0,0.0,1.0,0.0,0.0
4500.0,0.0,160.62113037109376,2.5,0.0,0.0,1.0,0.0,0.0
4530.0,0.0,160.62113037109376,2.5166666666666666,0.0,0.0,1.0,0.0,0.0
4560.0,0.0,160.62113037109376,2.533333333333333,0.0,0.0,1.0,0.0,0.0
4590.0,287.0,52.52568435668945,2.55,0.0,1.0,1.0,0.0,-21.61908920288086
4620.0,291.0,52.37157440185547,2.566666666666667,0.0,1.0,1.0,0.0,-0.030821990966796876
4650.0,292.0,52.1444091796875,2.5833333333333335,0.0,1.0,1.0,0.0,-0.04543304443359375
4680.0,295.0,51.89540863037109,2.6,0.0,1.0,1.0,0.0,-0.04980010986328267
4710.0,297.0,52.142616271972656,2.6166666666666667,0.0,1.0,1.0,0.0,0.04944152832031392
4740.0,299.0,52.71700286865234,2.6333333333333333,0.0,1.0,1.0,0.0,0.11487731933593608
4770.0,301.0,51.78485107421875,2.65,0.0,1.0,1.0,0.0,-0.18643035888671733
4800.0,303.0,52.297176361083984,2.6666666666666665,0.0,1.0,1.0,0.0,0.10246505737304687
4830.0,305.0,52.19406509399414,2.683333333333333,0.0,1.0,1.0,0.0,-0.02062225341796875
4860.0,307.0,51.62162399291992,2.7,0.0,1.0,1.0,0.0,-0.11448822021484376
4890.0,310.0,52.11220550537109,2.716666666666667,0.0,1.0,1.0,0.0,0.09811630249023295
4920.0,0.0,160.62113037109376,2.7333333333333334,0.0,0.0,1.0,0.0,21.701784973144534
4950.0,0.0,160.62113037109376,2.75,0.0,0.0,1.0,0.0,0.0
4980.0,0.0,160.62113037109376,2.7666666666666666,0.0,0.0,1.0,0.0,0.0
5010.0,0.0,160.62113037109376,2.783333333333333,0.0,0.0,1.0,0.0,0.0
5040.0,320.0,51.635704040527344,2.8,0.0,1.0,1.0,0.0,-21.79708526611328
5070.0,322.0,50.54472732543945,2.816666666666667,0.0,1.0,1.0,0.0,-0.21819534301757812
5100.0,324.0,51.09150695800781,2.8333333333333335,0.0,1.0,1.0,0.0,0.10935592651367188
5130.0,326.0,51.39564895629883,2.85,0.0,1.0,1.0,0.0,0.06082839965820312
5160.0,0.0,160.62113037109376,2.8666666666666667,0.0,0.0,1.0,0.0,21.845096282958984
5190.0,330.0,51.63924789428711,2.8833333333333333,0.0,1.0,1.0,0.0,-21.79637649536133
5220.0,0.0,160.62113037109376,2.9,0.0,0.0,1.0,0.0,21.79637649536133
5250.0,0.0,160.62113037109376,2.9166666666666665,0.0,0.0,1.0,0.0,0.0
5280.0,0.0,160.62113037109376,2.933333333333333,0.0,0.0,1.0,0.0,0.0
5310.0,0.0,160.62113037109376,2.95,0.0,0.0,1.0,0.0,0.0
5340.0,342.0,50.9507942199707,2.966666666666667,0.0,1.0,1.0,0.0,-21.93406723022461
5370.0,0.0,160.62113037109376,2.9833333333333334,0.0,0.0,1.0,0.0,21.93406723022461
5400.0,346.0,51.00496673583984,3.0,0.0,1.0,1.0,0.0,-21.92323272705078
5430.0,348.0,50.97455978393555,3.0166666666666666,0.0,1.0,1.0,0.0,-0.006081390380857954
5460.0,350.0,53.133697509765625,3.033333333333333,0.0,1.0,1.0,0.0,0.4318275451660156
5490.0,0.0,160.62113037109376,3.05,0.0,0.0,1.0,0.0,21.497486572265625
5520.0,0.0,160.62113037109376,3.066666666666667,0.0,0.0,1.0,0.0,0.0
5550.0,0.0,160.62113037109376,3.0833333333333335,0.0,0.0,1.0,0.0,0.0
5580.0,360.0,51.390262603759766,3.1,0.0,1.0,1.0,0.0,-21.846173553466798
5610.0,362.0,51.02733612060547,3.1166666666666667,0.0,1.0,1.0,0.0,-0.07258529663085937
5640.0,0.0,160.62113037109376,3.1333333333333333,0.0,0.0,1.0,0.0,21.918758850097657
5670.0,369.0,51.68667602539063,3.15,0.0,1.0,1.0,0.0,-21.786890869140628
5700.0,0.0,160.62113037109376,3.1666666666666665,0.0,0.0,1.0,0.0,21.786890869140628
5730.0,0.0,160.62113037109376,3.183333333333333,0.0,0.0,1.0,0.0,0.0
5760.0,0.0,160.62113037109376,3.2,0.0,0.0,1.0,0.0,0.0
5790.0,0.0,160.62113037109376,3.216666666666667,0.0,0.0,1.0,0.0,0.0
5820.0,0.0,160.62113037109376,3.2333333333333334,0.0,0.0,1.0,0.0,0.0
5850.0,0.0,160.62113037109376,3.25,0.0,0.0,1.0,0.0,0.0
5880.0,0.0,160.62113037109376,3.2666666666666666,0.0,0.0,1.0,0.0,0.0
5910.0,0.0,160.62113037109376,3.283333333333333,0.0,0.0,1.0,0.0,0.0
5940.0,0.0,160.62113037109376,3.3,0.0,0.0,1.0,0.0,0.0
5970.0,391.0,51.30612182617188,3.316666666666667,0.0,1.0,1.0,0.0,-21.863001708984378
6000.0,0.0,160.62113037109376,3.3333333333333335,0.0,0.0,1.0,0.0,21.863001708984378
6030.0,0.0,160.62113037109376,3.35,0.0,0.0,1.0,0.0,0.0
6060.0,0.0,160.62113037109376,3.3666666666666667,0.0,0.0,1.0,0.0,0.0
6090.0,0.0,160.62113037109376,3.3833333333333333,0.0,0.0,1.0,0.0,0.0
6120.0,0.0,160.62113037109376,3.4,0.0,0.0,1.0,0.0,0.0
6150.0,403.0,51.41490173339844,3.4166666666666665,0.0,1.0,1.0,0.0,-21.841245727539064
6180.0,0.0,160.62113037109376,3.433333333333333,0.0,0.0,1.0,0.0,21.841245727539064
6210.0,0.0,160.62113037109376,3.45,0.0,0.0,1.0,0.0,0.0
6240.0,408.0,51.88465881347656,3.466666666666667,0.0,1.0,1.0,0.0,-21.74729431152344
6270.0,0.0,160.62113037109376,3.4833333333333334,0.0,0.0,1.0,0.0,21.74729431152344
6300.0,0.0,160.62113037109376,3.5,0.0,0.0,1.0,0.0,0.0
6330.0,414.0,50.80854797363281,3.5166666666666666,0.0,1.0,1.0,0.0,-21.962516479492187
6360.0,0.0,160.62113037109376,3.533333333333333,0.0,0.0,1.0,0.0,21.962516479492187
6390.0,0.0,160.62113037109376,3.55,0.0,0.0,1.0,0.0,0.0
6420.0,0.0,160.62113037109376,3.566666666666667,0.0,0.0,1.0,0.0,0.0
6450.0,0.0,160.62113037109376,3.5833333333333335,0.0,0.0,1.0,0.0,0.0
6480.0,0.0,160.62113037109376,3.6,0.0,0.0,1.0,0.0,0.0
6510.0,0.0,160.62113037109376,3.6166666666666667,0.0,0.0,1.0,0.0,0.0
6540.0,0.0,160.62113037109376,3.6333333333333333,0.0,0.0,1.0,0.0,0.0
6570.0,0.0,160.62113037109376,3.65,0.0,0.0,1.0,0.0,0.0
6600.0,432.0,51.32569885253906,3.6666666666666665,0.0,1.0,1.0,0.0,-21.85908630371094
6630.0,435.0,51.4635009765625,3.683333333333333,0.0,1.0,1.0,0.0,0.0275604248046875
6660.0,0.0,160.62113037109376,3.7,0.0,0.0,1.0,0.0,21.831525878906252
6690.0,0.0,160.62113037109376,3.716666666666667,0.0,0.0,1.0,0.0,0.0
6720.0,0.0,160.62113037109376,3.7333333333333334,0.0,0.0,1.0,0.0,0.0
6750.0,0.0,160.62113037109376,3.75,0.0,0.0,1.0,0.0,0.0
6780.0,0.0,160.62113037109376,3.7666666666666666,0.0,0.0,1.0,0.0,0.0
6810.0,0.0,160.62113037109376,3.783333333333333,0.0,0.0,1.0,0.0,0.0
6840.0,0.0,160.62113037109376,3.8,0.0,0.0,1.0,0.0,0.0
6870.0,0.0,160.62113037109376,3.816666666666667,0.0,0.0,1.0,0.0,0.0
6900.0,0.0,160.62113037109376,3.8333333333333335,0.0,0.0,1.0,0.0,0.0
6930.0,0.0,160.62113037109376,3.85,0.0,0.0,1.0,0.0,0.0
6960.0,0.0,160.62113037109376,3.8666666666666667,0.0,0.0,1.0,0.0,0.0
6990.0,0.0,160.62113037109376,3.8833333333333333,0.0,0.0,1.0,0.0,0.0
7020.0,0.0,160.62113037109376,3.9,0.0,0.0,1.0,0.0,0.0
7050.0,472.0,52.01041793823242,3.9166666666666665,0.0,1.0,1.0,0.0,-21.722142486572267
7080.0,0.0,160.62113037109376,3.933333333333333,0.0,0.0,1.0,0.0,21.722142486572267
7110.0,478.0,75.64759063720703,3.95,0.0,1.0,1.0,0.0,-16.994707946777346
7140.0,0.0,160.62113037109376,3.966666666666667,0.0,0.0,1.0,0.0,16.994707946777346
7170.0,0.0,160.62113037109376,3.9833333333333334,0.0,0.0,1.0,0.0,0.0
7200.0,486.0,53.00442123413086,4.0,0.0,1.0,1.0,0.0,-21.523341827392578
7230.0,489.0,52.95367431640625,4.016666666666667,0.0,1.0,1.0,0.0,-0.010149383544921875
7260.0,492.0,51.805789947509766,4.033333333333333,0.0,1.0,1.0,0.0,-0.22957687377929686
7290.0,494.0,52.52083587646485,4.05,0.0,1.0,1.0,0.0,0.14300918579101704
7320.0,498.0,52.153594970703125,4.066666666666666,0.0,1.0,1.0,0.0,-0.07344818115234517
7350.0,501.0,52.47396087646485,4.083333333333333,0.0,1.0,1.0,0.0,0.06407318115234517
7380.0,0.0,160.62113037109376,4.1,0.0,0.0,1.0,0.0,21.629433898925782
7410.0,505.0,52.15705108642578,4.116666666666666,0.0,1.0,1.0,0.0,-21.692815856933596
7440.0,0.0,160.62113037109376,4.133333333333334,0.0,0.0,1.0,0.0,21.692815856933596
7470.0,0.0,160.62113037109376,4.15,0.0,0.0,1.0,0.0,0.0
7500.0,513.0,50.56529235839844,4.166666666666667,0.0,1.0,1.0,0.0,-22.011167602539064
7530.0,514.0,51.070411682128906,4.183333333333334,0.0,1.0,1.0,0.0,0.10102386474609375
7560.0,0.0,160.62113037109376,4.2,0.0,0.0,1.0,0.0,21.91014373779297
7590.0,517.0,53.12974548339844,4.216666666666667,0.0,1.0,1.0,0.0,-21.498276977539064
7620.0,521.0,51.66305541992188,4.233333333333333,0.0,1.0,1.0,0.0,-0.29333801269531107
7650.0,522.0,52.2509994506836,4.25,0.0,1.0,1.0,0.0,0.11758880615234375
7680.0,0.0,160.62113037109376,4.266666666666667,0.0,0.0,1.0,0.0,21.67402618408203
7710.0,0.0,160.62113037109376,4.283333333333333,0.0,0.0,1.0,0.0,0.0
7740.0,526.0,54.7081298828125,4.3,0.0,1.0,1.0,0.0,-21.182600097656252
7770.0,529.0,48.874267578125,4.316666666666666,0.0,1.0,1.0,0.0,-1.1667724609375
7800.0,532.0,47.66657257080078,4.333333333333333,0.0,1.0,1.0,0.0,-0.24153900146484375
7830.0,0.0,160.62113037109376,4.35,0.0,0.0,1.0,0.0,22.590911560058593
7860.0,0.0,160.62113037109376,4.366666666666666,0.0,0.0,1.0,0.0,0.0
7890.0,0.0,160.62113037109376,4.383333333333334,0.0,0.0,1.0,0.0,0.0
7920.0,0.0,160.62113037109376,4.4,0.0,0.0,1.0,0.0,0.0
7950.0,0.0,160.62113037109376,4.416666666666667,0.0,0.0,1.0,0.0,0.0
7980.0,0.0,160.62113037109376,4.433333333333334,0.0,0.0,1.0,0.0,0.0
8010.0,0.0,160.62113037109376,4.45,0.0,0.0,1.0,0.0,0.0
8040.0,0.0,160.62113037109376,4.466666666666667,0.0,0.0,1.0,0.0,0.0
8070.0,0.0,160.62113037109376,4.483333333333333,0.0,0.0,1.0,0.0,0.0
8100.0,0.0,160.62113037109376,4.5,0.0,0.0,1.0,0.0,0.0
8130.0,0.0,160.62113037109376,4.516666666666667,0.0,0.0,1.0,0.0,0.0
8160.0,0.0,160.62113037109376,4.533333333333333,0.0,0.0,1.0,0.0,0.0
8190.0,0.0,160.62113037109376,4.55,0.0,0.0,1.0,0.0,0.0
8220.0,0.0,160.62113037109376,4.566666666666666,0.0,0.0,1.0,0.0,0.0
8250.0,0.0,160.62113037109376,4.583333333333333,0.0,0.0,1.0,0.0,0.0
8280.0,0.0,160.62113037109376,4.6,0.0,0.0,1.0,0.0,0.0
8310.0,0.0,160.62113037109376,4.616666666666666,0.0,0.0,1.0,0.0,0.0
8340.0,572.0,54.48422622680664,4.633333333333334,0.0,1.0,1.0,0.0,-21.227380828857424
8370.0,0.0,160.62113037109376,4.65,0.0,0.0,1.0,0.0,21.227380828857424
8400.0,576.0,54.88422393798828,4.666666666666667,0.0,1.0,1.0,0.0,-21.147381286621094
8430.0,579.0,52.17720031738281,4.683333333333334,0.0,1.0,1.0,0.0,-0.5414047241210938
8460.0,581.0,55.27184677124024,4.7,0.0,1.0,1.0,0.0,0.6189292907714858
8490.0,584.0,52.64012908935547,4.716666666666667,0.0,1.0,1.0,0.0,-0.5263435363769545
8520.0,586.0,53.42976379394531,4.733333333333333,0.0,1.0,1.0,0.0,0.15792694091796874
8550.0,589.0,54.519805908203125,4.75,0.0,1.0,1.0,0.0,0.2180084228515625
8580.0,590.0,52.67907333374024,4.766666666666667,0.0,1.0,1.0,0.0,-0.3681465148925767
8610.0,593.0,51.81174850463867,4.783333333333333,0.0,1.0,1.0,0.0,-0.17346496582031393
8640.0,595.0,54.21825408935547,4.8,0.0,1.0,1.0,0.0,0.48130111694335936
8670.0,597.0,55.24259185791016,4.816666666666666,0.0,1.0,1.0,0.0,0.20486755371093893
8700.0,0.0,160.62113037109376,4.833333333333333,0.0,0.0,1.0,0.0,21.07570770263672
8730.0,601.0,52.09801483154297,4.85,0.0,1.0,1.0,0.0,-21.70462310791016
8760.0,602.0,81.75594329833984,4.866666666666666,0.0,1.0,1.0,0.0,5.931585693359375
8790.0,604.0,80.55900573730469,4.883333333333334,0.0,1.0,1.0,0.0,-0.23938751220703125
8820.0,606.0,52.70758056640625,4.9,0.0,1.0,1.0,0.0,-5.570285034179688
8850.0,608.0,52.57511901855469,4.916666666666667,0.0,1.0,1.0,0.0,-0.0264923095703125
8880.0,0.0,160.62113037109376,4.933333333333334,0.0,0.0,1.0,0.0,21.609202270507815
8910.0,610.0,51.08883666992188,4.95,0.0,1.0,1.0,0.0,-21.906458740234378
8940.0,0.0,160.62113037109376,4.966666666666667,0.0,0.0,1.0,0.0,21.906458740234378
8970.0,612.0,52.1077880859375,4.983333333333333,0.0,1.0,1.0,0.0,-21.70266845703125
9000.0,613.0,51.525001525878906,5.0,0.0,1.0,1.0,0.0,-0.11655731201171875
