,frame,xmin,ymin,xmax,ymax,confidence,class,name
0,0,52.479644775390625,23.475486755371094,93.65444946289062,41.51091003417969,0.8686333298683167,15,mouse
1,0,19.557025909423828,102.49739074707031,60.35258102416992,120.54118347167969,0.5460073947906494,15,mouse
2,30,37.06446838378906,20.447601318359375,75.38573455810547,41.38026428222656,0.7823241353034973,15,mouse
3,30,11.411298751831055,99.8747787475586,56.434173583984375,119.1036148071289,0.6844679713249207,15,mouse
4,60,36.13774871826172,18.852581024169922,74.88188171386719,40.99317932128906,0.8035078644752502,15,mouse
5,60,19.60484504699707,100.40949249267578,61.32781982421875,118.01522064208984,0.6697357892990112,15,mouse
6,90,49.64091110229492,20.986371994018555,89.18586730957031,41.25715637207031,0.8585128784179688,15,mouse
7,90,12.020563125610352,98.70117950439453,59.60282897949219,119.24407196044922,0.674416720867157,15,mouse
8,120,49.35462188720703,101.14157104492188,91.55016326904297,119.029296875,0.8836270570755005,15,mouse
9,120,35.952362060546875,21.66881561279297,76.08649444580078,41.571083068847656,0.7200028300285339,15,mouse
10,150,34.41499328613281,17.544593811035156,71.57660675048828,41.08362579345703,0.805412769317627,15,mouse
11,150,97.43057250976562,102.51246643066406,139.23228454589844,118.98750305175781,0.727684497833252,15,mouse
12,180,45.37897872924805,20.477069854736328,83.98390197753906,40.41195297241211,0.8665338158607483,15,mouse
13,180,12.457609176635742,100.96644592285156,57.86351776123047,120.35102844238281,0.6658834218978882,15,mouse
14,210,63.46357727050781,102.29986572265625,98.06210327148438,119.98631286621094,0.9061846733093262,15,mouse
15,210,33.734474182128906,19.890546798706055,69.87395477294922,40.378807067871094,0.8516071438789368,15,mouse
16,240,30.039993286132812,99.36532592773438,68.27484893798828,117.19709777832031,0.9089390635490417,15,mouse
17,240,33.709224700927734,20.134174346923828,71.52105712890625,40.4722785949707,0.859965980052948,15,mouse
18,270,49.12554931640625,22.229999542236328,89.10012817382812,41.6858024597168,0.9012251496315002,15,mouse
19,270,12.454450607299805,99.02816772460938,61.44109344482422,118.93203735351562,0.6644967794418335,15,mouse
20,300,32.40925216674805,20.495176315307617,69.42497253417969,40.293113708496094,0.8871690034866333,15,mouse
21,300,10.225988388061523,99.6873779296875,60.600502014160156,120.11265563964844,0.7316206693649292,15,mouse
22,330,32.5982551574707,20.847829818725586,71.32931518554688,40.524322509765625,0.7949258089065552,15,mouse
23,330,8.472238540649414,99.18414306640625,59.07879638671875,119.65986633300781,0.6908570528030396,15,mouse
24,360,44.283905029296875,20.092206954956055,82.14794921875,40.13832092285156,0.9201716780662537,15,mouse
25,360,78.01310729980469,102.57316589355469,120.016845703125,120.31326293945312,0.9199584126472473,15,mouse
26,390,100.6050033569336,103.29329681396484,142.63787841796875,120.30358123779297,0.8867365717887878,15,mouse
27,390,34.084815979003906,23.031749725341797,74.96636962890625,41.59920883178711,0.8067448735237122,15,mouse
28,420,63.37946319580078,100.93122863769531,101.68401336669922,118.51860046386719,0.9230190515518188,15,mouse
29,420,35.30775451660156,20.759519577026367,73.79986572265625,41.141990661621094,0.8193449378013611,15,mouse
30,450,34.95891571044922,19.34522247314453,72.66309356689453,40.15586471557617,0.8884119987487793,15,mouse
31,450,15.926898956298828,98.05773162841797,60.658206939697266,118.11164093017578,0.5964856147766113,15,mouse
32,480,32.25392150878906,18.88977813720703,68.3488540649414,39.03099822998047,0.8884924054145813,15,mouse
33,480,23.703815460205078,101.36279296875,61.14046096801758,118.58378601074219,0.8870267271995544,15,mouse
34,510,33.24853515625,18.28485870361328,70.50025177001953,38.901329040527344,0.9075157046318054,15,mouse
35,510,12.5970458984375,99.58837127685547,60.55504608154297,119.91173553466797,0.6725714206695557,15,mouse
36,540,54.974124908447266,23.03171730041504,96.54415893554688,41.51728057861328,0.9048963785171509,15,mouse
37,540,12.928081512451172,100.95626068115234,62.66643142700195,120.5218276977539,0.6631335020065308,15,mouse
38,570,82.54733276367188,19.100915908813477,122.695556640625,40.611045837402344,0.7421296834945679,15,mouse
39,570,12.809274673461914,99.41609191894531,61.719871520996094,119.14559936523438,0.628178060054779,15,mouse
40,600,74.51336669921875,101.90619659423828,113.07723999023438,121.84050750732422,0.8867658972740173,15,mouse
41,600,44.810482025146484,18.70131492614746,80.30152893066406,39.40211486816406,0.8782642483711243,15,mouse
42,630,36.70594024658203,20.85110855102539,74.78205871582031,40.75862503051758,0.8186519742012024,15,mouse
43,630,13.403987884521484,98.40499877929688,59.528751373291016,118.9085693359375,0.6155439615249634,15,mouse
44,660,44.40324401855469,99.28038787841797,82.592041015625,117.22830963134766,0.8435282707214355,15,mouse
45,660,36.27232360839844,18.454818725585938,75.07197570800781,40.929283142089844,0.8043191432952881,15,mouse
46,690,39.521400451660156,21.35416030883789,77.79324340820312,41.7236213684082,0.9006603956222534,15,mouse
47,690,94.63423156738281,102.12494659423828,132.5492706298828,118.21537017822266,0.3372931182384491,15,mouse
48,720,39.831298828125,20.954837799072266,78.27819061279297,41.17238998413086,0.8791344165802002,15,mouse
49,720,10.096466064453125,101.18840026855469,58.54130554199219,121.24107360839844,0.7400466203689575,15,mouse
50,750,57.656551361083984,102.16639709472656,96.05375671386719,120.5400390625,0.9284318089485168,15,mouse
51,750,34.06002426147461,19.52352523803711,71.40596008300781,40.008460998535156,0.9133647084236145,15,mouse
52,780,31.01695442199707,20.51364517211914,68.53849029541016,40.09194564819336,0.8563623428344727,15,mouse
53,780,21.669837951660156,100.68091583251953,60.36302185058594,118.04987335205078,0.8109481334686279,15,mouse
54,810,51.52229309082031,20.801406860351562,92.69284057617188,40.52111053466797,0.8537291884422302,15,mouse
