,frame,xmin,ymin,xmax,ymax,confidence,class,name
53,510,134.47280883789062,139.84420776367188,175.93072509765625,167.4541015625,0.26822587847709656,15,mouse
54,540,153.3755645751953,35.989383697509766,188.5763702392578,53.10464096069336,0.883901059627533,15,mouse
55,540,88.98516082763672,105.7215576171875,112.86295318603516,125.94082641601562,0.8643365502357483,15,mouse
56,540,134.5773162841797,139.751220703125,175.4160614013672,167.45184326171875,0.30409666895866394,15,mouse
57,570,88.987060546875,106.37968444824219,118.216796875,125.469482421875,0.8376238942146301,15,mouse
58,570,153.68971252441406,34.68171310424805,182.5373077392578,50.42721939086914,0.8015083074569702,15,mouse
59,570,135.0707550048828,139.7021026611328,174.7801055908203,167.51902770996094,0.37378111481666565,15,mouse
60,600,151.3985595703125,33.06047439575195,185.62860107421875,50.18510055541992,0.9185824394226074,15,mouse
61,600,89.59477996826172,105.43894958496094,115.5022964477539,125.81120300292969,0.7981572151184082,15,mouse
62,600,135.31649780273438,140.73426818847656,174.333984375,167.00596618652344,0.2647605538368225,15,mouse
63,630,152.6891326904297,31.344013214111328,179.3981475830078,50.172603607177734,0.8770512938499451,15,mouse
64,630,88.8558349609375,105.28631591796875,113.62557983398438,125.37188720703125,0.8410190343856812,15,mouse
65,630,134.88235473632812,139.65989685058594,174.83071899414062,167.5889129638672,0.2766828238964081,15,mouse
66,660,152.4005889892578,32.669620513916016,176.82896423339844,50.31612777709961,0.865557074546814,15,mouse
67,660,89.574462890625,105.60169982910156,114.76632690429688,125.90556335449219,0.8116626143455505,15,mouse
68,660,134.9533233642578,139.4014892578125,174.9904327392578,168.04632568359375,0.34743279218673706,15,mouse
69,690,152.2793426513672,31.455303192138672,178.77455139160156,50.19076156616211,0.8713488578796387,15,mouse
70,690,89.50231170654297,105.41725158691406,113.5093765258789,125.94363403320312,0.7637120485305786,15,mouse
71,690,135.01194763183594,139.82574462890625,174.8596954345703,167.8623046875,0.2851494550704956,15,mouse
72,720,152.18014526367188,33.380008697509766,183.9110107421875,50.213321685791016,0.8838914632797241,15,mouse
73,720,89.3106689453125,105.49848937988281,113.202392578125,125.78814697265625,0.8177942037582397,15,mouse
74,720,134.71817016601562,139.96751403808594,175.47271728515625,167.4840850830078,0.29450783133506775,15,mouse
75,750,89.29057312011719,106.67694091796875,118.33822631835938,125.80502319335938,0.8829373717308044,15,mouse
76,750,152.1547393798828,34.384429931640625,183.15065002441406,50.41828918457031,0.8527024984359741,15,mouse
77,750,134.36412048339844,139.51339721679688,175.74266052246094,167.38943481445312,0.3096328377723694,15,mouse
78,780,151.62294006347656,33.42533874511719,184.64491271972656,49.80973815917969,0.9045765399932861,15,mouse
79,780,89.42992401123047,105.333251953125,114.18851470947266,125.58140563964844,0.8311240673065186,15,mouse
80,780,134.6221466064453,140.111328125,175.59446716308594,167.44546508789062,0.27317014336586,15,mouse
81,810,151.8453369140625,33.715763092041016,183.72747802734375,49.8512077331543,0.8682559728622437,15,mouse
82,810,89.54476928710938,105.6723861694336,114.28994750976562,125.90526580810547,0.7157463431358337,15,mouse
83,810,134.47369384765625,139.7700653076172,174.97543334960938,167.5268096923828,0.30503150820732117,15,mouse
84,840,151.85211181640625,33.84779357910156,183.80685424804688,50.287559509277344,0.8725315928459167,15,mouse
85,840,89.91736602783203,105.0035400390625,113.11450958251953,125.20791625976562,0.5882881879806519,15,mouse
86,840,134.0329132080078,139.83883666992188,175.91502380371094,167.24859619140625,0.3090311884880066,15,mouse
87,870,152.4938507080078,32.696250915527344,181.0026092529297,49.93073272705078,0.938532292842865,15,mouse
88,870,89.08584594726562,105.34295654296875,112.52432250976562,126.16349792480469,0.8321937322616577,15,mouse
89,870,134.3829345703125,139.46722412109375,176.11114501953125,168.45458984375,0.2832622528076172,15,mouse
90,900,152.80882263183594,32.426239013671875,182.60838317871094,49.91521453857422,0.8902895450592041,15,mouse
91,900,89.3128433227539,105.28843688964844,112.47498321533203,125.56008911132812,0.8573966026306152,15,mouse
92,930,152.8037872314453,33.42288589477539,183.7111053466797,50.072818756103516,0.8725088238716125,15,mouse
93,930,89.78955078125,105.46798706054688,120.60826110839844,123.39944458007812,0.8237773180007935,15,mouse
94,960,152.09703063964844,33.499244689941406,184.28553771972656,51.76447296142578,0.8648751974105835,15,mouse
95,960,89.84141540527344,105.49065399169922,120.38687133789062,123.54108428955078,0.8202749490737915,15,mouse
96,960,135.64599609375,140.12461853027344,174.4105224609375,167.4137420654297,0.28382739424705505,15,mouse
97,990,151.98165893554688,35.21446990966797,186.8836669921875,52.601898193359375,0.8984959721565247,15,mouse
98,990,89.06880950927734,106.49835968017578,121.59978485107422,124.13617706298828,0.8617073893547058,15,mouse
99,1020,151.8995361328125,35.70130157470703,186.76608276367188,52.68974304199219,0.898008406162262,15,mouse
100,1020,89.44049072265625,105.72193145751953,116.05680847167969,126.1283950805664,0.857926607131958,15,mouse
101,1020,135.07887268066406,140.298095703125,174.9089813232422,167.0426025390625,0.25512972474098206,15,mouse
102,1050,89.2665023803711,105.72795867919922,113.9657974243164,125.92456817626953,0.8901196122169495,15,mouse
103,1050,152.19361877441406,34.39534378051758,180.9534149169922,50.597171783447266,0.8121341466903687,15,mouse
104,1050,135.57611083984375,139.67788696289062,174.2850341796875,167.02389526367188,0.29221051931381226,15,mouse
105,1080,88.77241516113281,105.69699096679688,112.79624938964844,126.22335815429688,0.9127098321914673,15,mouse
106,1080,152.70004272460938,32.10152816772461,183.10833740234375,49.91439437866211,0.8700540661811829,15,mouse
107,1080,135.2483673095703,140.36936950683594,174.87156677246094,167.39720153808594,0.2671751379966736,15,mouse
108,1110,89.08297729492188,105.85272979736328,113.34684753417969,126.88416290283203,0.8705253005027771,15,mouse
109,1110,152.7303009033203,31.230297088623047,177.74952697753906,50.048160552978516,0.8616833686828613,15,mouse
110,1110,134.88092041015625,140.2152099609375,174.93881225585938,167.64898681640625,0.2720702588558197,15,mouse
111,1140,152.89712524414062,31.55228614807129,180.348388671875,50.16252136230469,0.8654225468635559,15,mouse
112,1140,89.46142578125,105.28814697265625,115.52981567382812,125.83216857910156,0.8517417907714844,15,mouse
113,1140,135.68923950195312,139.50393676757812,174.23129272460938,167.66131591796875,0.29263314604759216,15,mouse
114,1170,152.53623962402344,31.58167839050293,181.0178985595703,50.06892395019531,0.8768680691719055,15,mouse
115,1170,89.43373107910156,105.69535827636719,116.08718872070312,125.72343444824219,0.7993599772453308,15,mouse
116,1170,135.62852478027344,139.9899444580078,174.4673614501953,167.8824920654297,0.2841038703918457,15,mouse
117,1200,152.8721160888672,31.43874168395996,177.26353454589844,49.5963134765625,0.8906869888305664,15,mouse
118,1200,89.89550018310547,105.3411636352539,115.28687286376953,125.51030731201172,0.8053290843963623,15,mouse
119,1200,134.41635131835938,139.1720733642578,176.44155883789062,167.94667053222656,0.2915302515029907,15,mouse
120,1230,153.29905700683594,32.12565612792969,177.00733947753906,50.099082946777344,0.8957632780075073,15,mouse
121,1230,89.67408752441406,105.32759094238281,115.14698791503906,125.95997619628906,0.8317071795463562,15,mouse
122,1260,152.84117126464844,31.945220947265625,178.72239685058594,50.179969787597656,0.895961344242096,15,mouse
123,1260,90.02236938476562,104.5352783203125,111.826416015625,125.217529296875,0.7752724885940552,15,mouse
124,1260,135.4556121826172,140.2074737548828,174.8025665283203,167.08177185058594,0.25116676092147827,15,mouse
125,1290,152.44906616210938,31.35689926147461,178.91213989257812,49.97061538696289,0.8881366848945618,15,mouse
126,1290,89.7774429321289,104.98966979980469,112.28409576416016,125.87889099121094,0.8326960802078247,15,mouse
127,1320,152.32699584960938,31.578723907470703,179.20159912109375,50.28349685668945,0.8620327115058899,15,mouse
128,1320,89.92852783203125,105.05571746826172,115.708251953125,124.6146011352539,0.770343005657196,15,mouse
129,1350,152.771728515625,32.03504180908203,180.004150390625,49.979393005371094,0.9361616969108582,15,mouse
130,1350,89.8412094116211,106.04447937011719,117.61412811279297,125.91473388671875,0.843316912651062,15,mouse
131,1350,134.95040893554688,139.82476806640625,175.1500244140625,167.48992919921875,0.2899339199066162,15,mouse
132,1380,152.37342834472656,32.443321228027344,177.05650329589844,50.207427978515625,0.8989979028701782,15,mouse
133,1380,89.78683471679688,105.528564453125,116.36396789550781,125.05511474609375,0.8185372352600098,15,mouse
134,1410,152.6565704345703,31.752559661865234,177.43739318847656,50.18132400512695,0.8777677416801453,15,mouse
135,1410,89.23312377929688,105.658447265625,116.78033447265625,125.6212158203125,0.837637722492218,15,mouse
136,1410,135.66757202148438,139.98265075683594,173.92337036132812,167.6533660888672,0.26746609807014465,15,mouse
137,1440,152.22830200195312,32.14908218383789,178.26119995117188,50.308712005615234,0.9011616706848145,15,mouse
138,1440,89.84599304199219,105.35528564453125,115.213623046875,125.621826171875,0.8463085293769836,15,mouse
139,1440,134.69683837890625,139.82843017578125,175.45175170898438,167.82904052734375,0.2957755923271179,15,mouse
140,1470,152.20973205566406,31.560420989990234,178.15992736816406,50.28060531616211,0.8716827630996704,15,mouse
141,1470,89.7970199584961,105.38235473632812,114.49173736572266,125.55448913574219,0.8157475590705872,15,mouse
142,1470,135.13436889648438,139.89645385742188,174.81539916992188,167.35891723632812,0.30379152297973633,15,mouse
143,1500,152.8433074951172,32.078346252441406,179.0282745361328,49.87725067138672,0.9329671859741211,15,mouse
144,1500,89.7293701171875,105.313720703125,114.32449340820312,125.72085571289062,0.8292198777198792,15,mouse
145,1500,134.5303955078125,140.29151916503906,176.02896118164062,167.9931182861328,0.28047704696655273,15,mouse
146,1530,152.85289001464844,31.830791473388672,177.1897430419922,49.90598678588867,0.9028009176254272,15,mouse
147,1530,89.49853515625,106.09120178222656,117.880126953125,125.55426025390625,0.8326634168624878,15,mouse
148,1530,134.67469787597656,139.59205627441406,175.23158264160156,166.93482971191406,0.27430960536003113,15,mouse
149,1560,152.44146728515625,32.471744537353516,178.9898681640625,50.26151657104492,0.908014178276062,15,mouse
150,1560,89.04497528076172,105.76939392089844,115.32012176513672,125.29209899902344,0.8022397756576538,15,mouse
151,1560,135.24819946289062,139.82908630371094,174.46142578125,167.4290008544922,0.2885931134223938,15,mouse
152,1590,152.4502716064453,31.44350814819336,179.7825164794922,49.923091888427734,0.9090864062309265,15,mouse
153,1590,89.12109375,105.6629409790039,113.88679504394531,125.8596420288086,0.8447614908218384,15,mouse
154,1590,134.8362579345703,140.117431640625,175.7506561279297,166.90438842773438,0.2621024549007416,15,mouse
155,1620,152.32444763183594,32.26511764526367,179.6001739501953,50.161678314208984,0.921370267868042,15,mouse
156,1620,90.0677719116211,105.55440521240234,114.1678237915039,126.06092071533203,0.7967047691345215,15,mouse
157,1650,152.86891174316406,31.501724243164062,179.5358123779297,49.89781951904297,0.8998306393623352,15,mouse
158,1650,89.0032730102539,105.6550064086914,113.87049102783203,125.66667938232422,0.7783498764038086,15,mouse
159,1650,135.14500427246094,139.55653381347656,174.8713836669922,167.97727966308594,0.2736663222312927,15,mouse
160,1680,152.8392333984375,32.14154052734375,179.26165771484375,50.01768493652344,0.9233694076538086,15,mouse
161,1680,89.52632141113281,106.40638732910156,118.07362365722656,126.06283569335938,0.8717702031135559,15,mouse
162,1680,134.6258544921875,139.64076232910156,175.42752075195312,167.1101531982422,0.25698497891426086,15,mouse
163,1710,152.11318969726562,32.312255859375,180.66323852539062,50.075172424316406,0.9360083937644958,15,mouse
164,1710,89.85292053222656,105.56830596923828,114.51498413085938,126.25048065185547,0.8142010569572449,15,mouse
165,1710,134.50611877441406,139.65821838378906,175.8399200439453,167.8013153076172,0.3246716558933258,15,mouse
166,1740,152.27821350097656,32.08741760253906,176.7533416748047,50.013580322265625,0.8695415258407593,15,mouse
167,1740,89.8607177734375,105.28378295898438,114.11660766601562,126.13591003417969,0.7413802146911621,15,mouse
168,1740,135.56857299804688,139.79376220703125,174.19436645507812,167.68292236328125,0.3148006796836853,15,mouse
169,1770,152.26361083984375,33.2730827331543,179.49771118164062,50.13125991821289,0.9396151304244995,15,mouse
170,1770,89.59656524658203,105.07266235351562,113.2460708618164,125.60836791992188,0.6449366211891174,15,mouse
171,1770,134.03187561035156,139.97512817382812,176.09812927246094,167.61614990234375,0.2526884973049164,15,mouse
172,1800,152.37339782714844,33.346412658691406,179.7024688720703,50.10881805419922,0.9493465423583984,15,mouse
173,1800,89.44270324707031,104.57002258300781,111.48638916015625,125.17562866210938,0.8439573645591736,15,mouse
174,1800,135.2717742919922,139.81117248535156,174.89561462402344,167.46739196777344,0.29176396131515503,15,mouse
175,1830,152.16465759277344,32.42707824707031,182.1787567138672,49.99799346923828,0.9276183247566223,15,mouse
176,1830,89.65103149414062,104.9535140991211,112.13189697265625,125.66472625732422,0.850956916809082,15,mouse
177,1860,152.14559936523438,32.22345733642578,179.5733642578125,50.08190155029297,0.9156351089477539,15,mouse
178,1860,89.2462158203125,105.45474243164062,111.73954772949219,125.8177490234375,0.8107286691665649,15,mouse
179,1860,135.24497985839844,139.85690307617188,174.7492218017578,167.11260986328125,0.26889508962631226,15,mouse
180,1890,152.2109375,33.526695251464844,181.91763305664062,50.321922302246094,0.9280350208282471,15,mouse
181,1890,89.37571716308594,105.66438293457031,112.010986328125,125.95883178710938,0.8304495811462402,15,mouse
182,1890,134.72329711914062,139.73934936523438,175.08834838867188,167.62026977539062,0.3238123059272766,15,mouse
183,1920,152.4979705810547,33.144981384277344,180.9367218017578,50.00425720214844,0.9405242800712585,15,mouse
184,1920,89.80786895751953,104.38392639160156,112.08402252197266,125.11354064941406,0.6788914799690247,15,mouse
185,1920,134.8099365234375,140.09971618652344,174.48199462890625,167.18370056152344,0.2744273245334625,15,mouse
186,1950,152.19456481933594,33.43830871582031,182.37147521972656,50.018165588378906,0.9177998304367065,15,mouse
187,1950,89.64545440673828,104.8308334350586,111.1140365600586,125.72875213623047,0.8108161091804504,15,mouse
188,1950,135.14300537109375,139.69760131835938,174.6502685546875,167.322265625,0.2890673875808716,15,mouse
189,1980,152.58497619628906,32.314754486083984,178.6084442138672,49.94868087768555,0.9195704460144043,15,mouse
190,1980,89.47216033935547,104.86516571044922,111.7892837524414,125.49002838134766,0.7763684988021851,15,mouse
191,1980,134.55792236328125,140.03964233398438,175.64059448242188,167.42636108398438,0.2624611258506775,15,mouse
192,2010,151.959716796875,31.58257484436035,176.37933349609375,51.50712585449219,0.8625743389129639,15,mouse
193,2010,90.48779296875,105.49700164794922,111.27169799804688,126.75072479248047,0.8016763925552368,15,mouse
194,2010,135.4477996826172,139.785888671875,174.53053283691406,167.12911987304688,0.2995510697364807,15,mouse
195,2040,152.3436737060547,32.157684326171875,178.22679138183594,50.146690368652344,0.8998897075653076,15,mouse
196,2040,88.67090606689453,105.35160827636719,107.5710678100586,126.55497741699219,0.8170949220657349,15,mouse
197,2040,134.7516326904297,139.70697021484375,175.0218048095703,167.47579956054688,0.3339659869670868,15,mouse
198,2070,152.28240966796875,31.948226928710938,178.24578857421875,50.16333770751953,0.8917261362075806,15,mouse
199,2070,89.51891326904297,106.34427642822266,119.1722640991211,125.75200653076172,0.5422772765159607,15,mouse
200,2070,135.31124877929688,139.56204223632812,174.27078247070312,167.2657470703125,0.2782203257083893,15,mouse
201,2100,152.35272216796875,32.313175201416016,179.14053344726562,50.28837966918945,0.9117573499679565,15,mouse
202,2100,89.12229919433594,105.47160339355469,113.34933471679688,125.70957946777344,0.7779169082641602,15,mouse
203,2100,134.9859161376953,139.61558532714844,174.58912658691406,167.28025817871094,0.317117303609848,15,mouse
204,2130,152.5825653076172,32.26691818237305,180.36619567871094,49.92023849487305,0.9346006512641907,15,mouse
205,2130,88.8792495727539,106.569580078125,117.99938201904297,124.52392578125,0.7012298107147217,15,mouse
206,2130,134.9183807373047,139.8817596435547,174.8014373779297,167.3251495361328,0.32725879549980164,15,mouse
207,2160,152.56103515625,32.41191482543945,179.64703369140625,50.25455856323242,0.9170535802841187,15,mouse
208,2160,95.19577026367188,105.65076446533203,133.36981201171875,123.79668426513672,0.6722490787506104,15,mouse
209,2160,134.86444091796875,139.85362243652344,174.68362426757812,167.2087860107422,0.29784876108169556,15,mouse
210,2190,152.29518127441406,32.597557067871094,180.28431701660156,50.256141662597656,0.9261093139648438,15,mouse
211,2190,110.79745483398438,107.2524642944336,148.15878295898438,126.17339324951172,0.8654578924179077,15,mouse
212,2190,135.2264404296875,139.99755859375,173.771484375,167.66299438476562,0.36697250604629517,15,mouse
213,2220,151.9797821044922,32.07542037963867,179.6149444580078,50.2622184753418,0.9223253726959229,15,mouse
214,2220,114.7986831665039,107.07061767578125,142.353515625,127.18734741210938,0.8212572932243347,15,mouse
215,2220,133.98414611816406,138.93092346191406,175.80653381347656,168.23463439941406,0.3565477430820465,15,mouse
216,2250,120.88578033447266,108.725341796875,160.47378540039062,127.95936584472656,0.9320501685142517,15,mouse
217,2250,152.56939697265625,31.916316986083984,178.03158569335938,49.992733001708984,0.906635046005249,15,mouse
218,2280,151.7792510986328,32.01886749267578,174.9285430908203,49.454490661621094,0.8933401107788086,15,mouse
219,2280,128.7987823486328,107.82521057128906,169.46470642089844,126.56059265136719,0.7534720301628113,15,mouse
220,2310,127.91595458984375,109.04000091552734,173.78173828125,127.46587371826172,0.7485905885696411,15,mouse
221,2310,149.83563232421875,31.480792999267578,170.71163940429688,49.72932052612305,0.6306846737861633,15,mouse
222,2340,119.59481048583984,107.4425048828125,153.62240600585938,125.98526000976562,0.8420554399490356,15,mouse
223,2340,150.59507751464844,32.21868896484375,168.77549743652344,50.12242126464844,0.7911698818206787,15,mouse
224,2340,133.7067108154297,139.39993286132812,175.70668029785156,167.70248413085938,0.35164675116539,15,mouse
225,2370,119.99272155761719,108.81079864501953,154.9147186279297,127.02190399169922,0.9413209557533264,15,mouse
226,2370,154.45803833007812,35.05646514892578,191.693115234375,53.405113220214844,0.8277704119682312,15,mouse
227,2370,134.9232940673828,139.73104858398438,174.58705139160156,168.2933349609375,0.30549386143684387,15,mouse
228,2400,119.62991333007812,107.28209686279297,146.38458251953125,127.50704193115234,0.859513521194458,15,mouse
229,2400,157.6642608642578,31.562511444091797,196.3532257080078,50.89046096801758,0.6936123967170715,15,mouse
230,2400,133.6177978515625,139.83023071289062,176.83090209960938,167.67196655273438,0.35375523567199707,15,mouse
231,2430,118.82815551757812,106.66598510742188,142.6639404296875,126.60737609863281,0.8089819550514221,15,mouse
232,2430,167.15509033203125,34.914215087890625,199.30752563476562,50.01422882080078,0.6202430725097656,15,mouse
233,2430,133.1048126220703,138.79299926757812,177.04893493652344,168.07211303710938,0.2820725739002228,15,mouse
234,2460,115.82196807861328,107.13867950439453,139.5729217529297,127.32596588134766,0.803424596786499,15,mouse
235,2460,173.02085876464844,33.09489059448242,200.0634002685547,49.84811782836914,0.7126080393791199,15,mouse
236,2460,134.1616973876953,138.77944946289062,175.73704528808594,168.37298583984375,0.263754278421402,15,mouse
237,2490,114.61949920654297,106.33116149902344,136.57366943359375,127.08378601074219,0.576968789100647,15,mouse
238,2490,175.70465087890625,34.9033317565918,200.70986938476562,50.42496109008789,0.45245039463043213,15,mouse
239,2490,134.0162353515625,138.78305053710938,175.46005249023438,168.27642822265625,0.2599775791168213,15,mouse
240,2520,121.12222290039062,108.82463836669922,164.25051879882812,127.06732940673828,0.8681280612945557,15,mouse
241,2550,162.32675170898438,36.40760803222656,198.38052368164062,52.995147705078125,0.7164872288703918,15,mouse
242,2550,144.1604766845703,110.6434555053711,190.8929901123047,128.5213623046875,0.32832419872283936,15,mouse
243,2580,167.66836547851562,31.388431549072266,191.61575317382812,50.216487884521484,0.8003756403923035,15,mouse
244,2580,138.19532775878906,109.35387420654297,177.9064483642578,127.7244644165039,0.7192647457122803,15,mouse
245,2610,138.35858154296875,111.99264526367188,164.496337890625,130.70867919921875,0.938342809677124,15,mouse
246,2610,160.48257446289062,34.02629089355469,199.71661376953125,52.072998046875,0.846800684928894,15,mouse
247,2640,111.8258056640625,110.69186401367188,139.81741333007812,129.43753051757812,0.9125082492828369,15,mouse
248,2640,152.93556213378906,34.37031936645508,199.06285095214844,52.77082443237305,0.8419049978256226,15,mouse
249,2670,98.82743072509766,110.94117736816406,133.24578857421875,128.66162109375,0.9451703429222107,15,mouse
250,2670,159.0086212158203,33.74104690551758,199.26649475097656,51.89961624145508,0.8602880835533142,15,mouse
251,2700,152.64419555664062,34.78961944580078,195.97293090820312,53.00593566894531,0.8755074143409729,15,mouse
252,2700,77.88018798828125,111.35701751708984,114.20698547363281,127.65518951416016,0.8652198314666748,15,mouse
253,2700,134.96087646484375,140.1128692626953,175.10223388671875,167.1936492919922,0.34554237127304077,15,mouse
254,2730,146.04397583007812,31.993864059448242,187.98342895507812,50.27984619140625,0.8623820543289185,15,mouse
255,2730,63.95819854736328,109.05965423583984,112.78618621826172,128.1327362060547,0.6685442328453064,15,mouse
256,2730,135.00344848632812,140.46878051757812,174.9522705078125,167.06268310546875,0.3593854010105133,15,mouse
257,2760,143.91502380371094,33.651206970214844,184.1086883544922,51.74351501464844,0.9284403324127197,15,mouse
258,2760,59.53398132324219,109.64957427978516,107.09452819824219,128.62542724609375,0.668825089931488,15,mouse
259,2760,135.09457397460938,140.34445190429688,174.99295043945312,167.178955078125,0.31713324785232544,15,mouse
260,2790,85.57439422607422,109.31558990478516,116.0401382446289,127.86978912353516,0.9233120083808899,15,mouse
261,2790,124.46505737304688,32.331451416015625,165.51327514648438,50.3043212890625,0.8984041213989258,15,mouse
262,2790,135.81761169433594,140.36553955078125,174.2117156982422,167.15261840820312,0.263479620218277,15,mouse
263,2820,85.41767883300781,109.72916412353516,116.16679382324219,128.00042724609375,0.9303262829780579,15,mouse
264,2820,107.98280334472656,35.748748779296875,150.57933044433594,51.87152862548828,0.8050186038017273,15,mouse
265,2820,134.36668395996094,139.4231719970703,176.0174102783203,167.71412658691406,0.3500020205974579,15,mouse
266,2850,90.39006042480469,110.0614242553711,118.6326904296875,128.1517791748047,0.8558059334754944,15,mouse
267,2850,102.75936126708984,32.68018341064453,142.3957061767578,51.119224548339844,0.7953140735626221,15,mouse
268,2850,134.14817810058594,139.20977783203125,175.98658752441406,167.7791748046875,0.3275279700756073,15,mouse
269,2880,86.44808197021484,110.9201889038086,118.57430267333984,127.7265853881836,0.8872104287147522,15,mouse
270,2880,93.44000244140625,33.140907287597656,133.7667999267578,51.428138732910156,0.8514265418052673,15,mouse
271,2880,134.15318298339844,139.39306640625,175.8445281982422,168.01016235351562,0.3393746316432953,15,mouse
