phase,mouse_0_percent_time_running,mouse_1_percent_time_running
2.0,60.0,24.444444444444443
3.0,63.33333333333333,28.333333333333332
4.0,47.22222222222222,24.444444444444443
5.0,27.77777777777778,16.666666666666664
6.0,6.774193548387098,2.5889967637540456
