phase,mouse_0_percent_time_running,mouse_1_percent_time_running
2.0,66.11111111111111,43.888888888888886
3.0,55.55555555555556,53.888888888888886
4.0,67.22222222222223,36.11111111111111
5.0,60.0,35.0
6.0,12.097669256381797,4.444444444444445
