,frame,xmin,ymin,xmax,ymax,confidence,class,name
0,0,140.66934204101562,43.85783004760742,175.72396850585938,61.80458450317383,0.9129980802536011,15,mouse
1,0,127.44994354248047,116.68936157226562,148.78079223632812,136.71011352539062,0.5646888613700867,15,mouse
2,30,140.88352966308594,44.47527313232422,175.3793182373047,61.66490173339844,0.935464084148407,15,mouse
3,30,120.22665405273438,117.25537109375,139.78024291992188,137.23716735839844,0.5640618801116943,15,mouse
4,60,141.0675811767578,43.91168975830078,173.57408142089844,59.761253356933594,0.9377182722091675,15,mouse
5,60,101.74002075195312,116.05830383300781,137.8955078125,134.56011962890625,0.8922920823097229,15,mouse
6,90,140.6658935546875,44.082088470458984,175.34698486328125,61.54133987426758,0.9282079935073853,15,mouse
7,120,140.47119140625,43.9630126953125,174.41119384765625,61.538330078125,0.9262629747390747,15,mouse
8,120,127.06019592285156,116.46803283691406,158.17430114746094,136.0360870361328,0.8970888257026672,15,mouse
9,120,282.802001953125,0.16881847381591797,319.89593505859375,26.27810287475586,0.4576126039028168,15,mouse
10,150,141.28700256347656,43.626182556152344,178.41856384277344,61.266212463378906,0.9125872850418091,15,mouse
11,150,125.76258087158203,117.42575073242188,151.28579711914062,136.94520568847656,0.8490970730781555,15,mouse
12,150,287.60174560546875,0.0,319.81524658203125,26.66212272644043,0.5854165554046631,15,mouse
13,180,141.1004638671875,44.86796569824219,176.68307495117188,62.09654235839844,0.8971624374389648,15,mouse
14,180,125.66831970214844,116.90464782714844,150.18739318847656,136.7794952392578,0.8869994282722473,15,mouse
15,180,289.61553955078125,0.0,319.12835693359375,24.65772247314453,0.5321862697601318,15,mouse
16,210,140.808349609375,43.86172866821289,175.65704345703125,61.79117965698242,0.9229722023010254,15,mouse
17,210,125.1572036743164,117.44995880126953,150.88900756835938,136.74273681640625,0.8980666399002075,15,mouse
18,210,291.9421691894531,3.2736597061157227,319.7585754394531,27.52973175048828,0.295315682888031,15,mouse
19,240,140.35198974609375,43.945472717285156,174.42718505859375,59.70966339111328,0.9433967471122742,15,mouse
20,240,120.52889251708984,116.92013549804688,145.23863220214844,137.27952575683594,0.8689621090888977,15,mouse
