phase,mouse_0_percent_time_running,mouse_1_percent_time_running
2.0,90.55555555555556,80.0
3.0,56.111111111111114,93.88888888888889
4.0,54.44444444444444,62.22222222222222
5.0,38.333333333333336,73.33333333333333
6.0,1.93596425912137,68.82440476190477
