,frame,Unnamed: 0,xmin,time,mouse,running,phase,speed,velocity,velocity_new,work_per_kg
0,0.0,1.0,35.30263137817383,0.0,0.0,1.0,0.0,0.0,,,0.0
1,30.0,3.0,32.36096954345703,0.016666666666666666,0.0,1.0,1.0,0.0,-0.5883323669433593,-0.5883323669433593,0.0
2,60.0,0.0,158.7392692565918,0.03333333333333333,0.0,0.0,1.0,0.0,25.27565994262695,25.27565994262695,0.0
3,90.0,7.0,41.037330627441406,0.05,0.0,1.0,1.0,0.0,-23.54038772583008,-23.54038772583008,0.0
4,120.0,8.0,74.1700210571289,0.06666666666666667,0.0,0.0,1.0,0.0,6.6265380859375,6.6265380859375,0.0
5,150.0,11.0,80.09143829345703,0.08333333333333333,0.0,0.0,1.0,0.0,1.184283447265625,1.184283447265625,0.0
6,180.0,13.0,78.52639770507812,0.1,0.0,1.0,1.0,0.0,-0.31300811767578124,-0.31300811767578124,0.0
7,210.0,15.0,64.97067260742188,0.11666666666666667,0.0,1.0,1.0,0.0,-2.71114501953125,-2.71114501953125,0.0
8,240.0,16.0,35.59651184082031,0.13333333333333333,0.0,1.0,1.0,0.0,-5.8748321533203125,-5.8748321533203125,0.0
9,270.0,19.0,35.469581604003906,0.15,0.0,1.0,1.0,0.0,-0.02538604736328125,-0.02538604736328125,0.0
10,300.0,20.0,35.30172348022461,0.16666666666666666,0.0,1.0,1.0,0.0,-0.033571624755859376,-0.033571624755859376,0.0
11,330.0,22.0,35.303993225097656,0.18333333333333332,0.0,0.0,1.0,0.0,0.000453948974609375,0.000453948974609375,0.0
12,360.0,24.0,36.18429565429688,0.2,0.0,0.0,1.0,0.0,0.17606048583984518,0.17606048583984518,0.0
13,390.0,26.0,35.8998908996582,0.21666666666666667,0.0,1.0,1.0,0.0,-0.0568809509277358,-0.0568809509277358,0.0
14,420.0,27.0,35.15052795410156,0.23333333333333334,0.0,1.0,1.0,0.0,-0.14987258911132811,-0.14987258911132811,0.0
15,450.0,28.0,35.434959411621094,0.25,0.0,0.0,1.0,0.0,0.05688629150390625,0.05688629150390625,0.0
16,480.0,0.0,158.7392692565918,0.26666666666666666,0.0,0.0,1.0,0.0,24.66086196899414,24.66086196899414,0.0
17,510.0,0.0,158.7392692565918,0.2833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,540.0,35.0,34.438255310058594,0.3,0.0,1.0,1.0,0.0,-24.86020278930664,-24.86020278930664,0.0
19,570.0,36.0,35.726318359375,0.31666666666666665,0.0,0.0,1.0,0.0,0.25761260986328127,0.25761260986328127,0.0
20,600.0,39.0,35.113037109375,0.3333333333333333,0.0,1.0,1.0,0.0,-0.12265625,-0.12265625,0.0
21,630.0,41.0,36.45851135253906,0.35,0.0,0.0,1.0,0.0,0.2690948486328125,0.2690948486328125,0.0
22,660.0,43.0,35.528465270996094,0.36666666666666664,0.0,1.0,1.0,0.0,-0.18600921630859374,-0.18600921630859374,0.0
23,690.0,45.0,33.93238830566406,0.38333333333333336,0.0,1.0,1.0,0.0,-0.31921539306640623,-0.31921539306640623,0.0
24,720.0,47.0,34.21412658691406,0.4,0.0,0.0,1.0,0.0,0.05634765625,0.05634765625,0.0
25,750.0,49.0,34.99290466308594,0.4166666666666667,0.0,0.0,1.0,0.0,0.155755615234375,0.155755615234375,0.0
26,780.0,50.0,72.71623229980469,0.43333333333333335,0.0,0.0,1.0,0.0,7.54466552734375,7.54466552734375,0.0
27,810.0,0.0,158.7392692565918,0.45,0.0,0.0,1.0,0.0,17.20460739135742,17.20460739135742,0.0
28,840.0,0.0,158.7392692565918,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,870.0,0.0,158.7392692565918,0.48333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,900.0,0.0,158.7392692565918,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,930.0,0.0,158.7392692565918,0.5166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,960.0,63.0,135.68125915527344,0.5333333333333333,0.0,0.0,1.0,0.0,-4.611602020263672,-4.611602020263672,0.0
33,990.0,65.0,136.6199951171875,0.55,0.0,0.0,1.0,0.0,0.1877471923828125,0.1877471923828125,0.0
34,1020.0,67.0,141.71241760253906,0.5666666666666667,0.0,0.0,1.0,0.0,1.0184844970703124,1.0184844970703124,0.0
35,1050.0,69.0,134.00289916992188,0.5833333333333334,0.0,0.0,1.0,0.0,-1.5419036865234375,-1.5419036865234375,0.0
36,1080.0,70.0,105.26130676269533,0.6,0.0,1.0,1.0,0.0,-5.74831848144531,-5.74831848144531,0.0
37,1110.0,0.0,158.7392692565918,0.6166666666666667,0.0,0.0,1.0,0.0,10.695592498779295,10.695592498779295,0.0
38,1140.0,75.0,33.677711486816406,0.6333333333333333,0.0,1.0,1.0,0.0,-25.01231155395508,-25.01231155395508,0.0
39,1170.0,0.0,158.7392692565918,0.65,0.0,0.0,1.0,0.0,25.01231155395508,25.01231155395508,0.0
40,1200.0,79.0,35.374603271484375,0.6666666666666666,0.0,1.0,1.0,0.0,-24.672933197021486,-24.672933197021486,0.0
41,1230.0,80.0,33.62613677978516,0.6833333333333333,0.0,1.0,1.0,0.0,-0.3496932983398423,-0.3496932983398423,0.0
42,1260.0,81.0,35.281349182128906,0.7,0.0,0.0,1.0,0.0,0.33104248046874857,0.33104248046874857,0.0
43,1290.0,84.0,35.33324432373047,0.7166666666666667,0.0,0.0,1.0,0.0,0.0103790283203125,0.0103790283203125,0.0
