,frame,xmin,ymin,xmax,ymax,confidence,class,name
0,0,154.82623291015625,42.52477264404297,183.64813232421875,59.54125213623047,0.909625232219696,15,mouse
1,0,35.30263137817383,110.82167053222656,81.83512878417969,134.15957641601562,0.7839248776435852,15,mouse
2,30,153.70343017578125,43.69831848144531,184.63534545898438,60.820594787597656,0.9081091284751892,15,mouse
3,30,32.36096954345703,105.841796875,76.44518280029297,130.27780151367188,0.51971834897995,15,mouse
4,60,155.49618530273438,43.587608337402344,183.3101806640625,61.273162841796875,0.91872638463974,15,mouse
5,60,33.888519287109375,105.0335693359375,71.19649505615234,129.40936279296875,0.4221520721912384,15,mouse
6,90,155.12811279296875,43.64362335205078,183.46917724609375,61.11189270019531,0.9068253636360168,15,mouse
7,90,41.037330627441406,110.93553161621094,92.41568756103516,131.82789611816406,0.6661443114280701,15,mouse
8,120,74.1700210571289,113.65451049804688,107.51224517822266,132.51144409179688,0.9297320246696472,15,mouse
9,120,151.4574432373047,43.61140060424805,181.05796813964844,61.062503814697266,0.8676542043685913,15,mouse
10,150,150.7843780517578,43.160743713378906,179.9586944580078,59.15125274658203,0.9328860640525818,15,mouse
11,150,80.09143829345703,111.63645935058594,103.27442169189453,132.24432373046875,0.9093561172485352,15,mouse
12,180,150.4513397216797,42.79977798461914,181.4462127685547,60.9616584777832,0.8936845660209656,15,mouse
13,180,78.52639770507812,111.81851959228516,100.9525146484375,132.7017059326172,0.8761630058288574,15,mouse
14,210,147.2344512939453,42.95920181274414,181.44325256347656,60.752254486083984,0.9370253682136536,15,mouse
15,210,64.97067260742188,112.72604370117188,90.28450012207031,131.5165557861328,0.9157981872558594,15,mouse
16,240,35.59651184082031,109.45146179199219,85.16549682617188,133.1597900390625,0.8403815031051636,15,mouse
17,240,154.51515197753906,40.5600700378418,174.5570526123047,59.10383224487305,0.7783328890800476,15,mouse
18,270,138.27392578125,44.146305084228516,174.15835571289062,61.21657180786133,0.9099652171134949,15,mouse
19,270,35.469581604003906,110.8521728515625,82.63151550292969,133.43356323242188,0.8517602682113647,15,mouse
20,300,35.30172348022461,111.35469055175781,81.39956665039062,133.32284545898438,0.8221301436424255,15,mouse
21,300,104.42585754394531,39.78577423095703,134.30963134765625,57.061622619628906,0.8002285957336426,15,mouse
22,330,35.303993225097656,110.83731079101562,82.2488021850586,133.49325561523438,0.7954025864601135,15,mouse
23,330,86.99310302734375,38.1217041015625,118.77241516113281,57.29109191894531,0.39079007506370544,15,mouse
24,360,36.184295654296875,111.29564666748047,82.6153335571289,133.49603271484375,0.8277965188026428,15,mouse
25,360,85.59577941894531,38.44867706298828,111.093505859375,57.312538146972656,0.7114956974983215,15,mouse
26,390,35.8998908996582,111.98250579833984,82.95634460449219,133.5731201171875,0.8123089671134949,15,mouse
27,420,35.15052795410156,110.80381774902344,81.78672790527344,133.68466186523438,0.8017919063568115,15,mouse
28,450,35.434959411621094,110.28911590576172,81.59378051757812,133.2738037109375,0.7255309820175171,15,mouse
29,450,50.01252365112305,38.31591033935547,95.63246154785156,57.425628662109375,0.27652207016944885,15,mouse
30,480,33.02428436279297,107.77030944824219,76.27637481689453,134.31564331054688,0.49538281559944153,15,mouse
31,480,53.914276123046875,37.526832580566406,94.99739074707031,56.645057678222656,0.3315313160419464,15,mouse
32,510,67.99412536621094,33.345211029052734,99.12069702148438,56.90317153930664,0.4476684331893921,15,mouse
33,510,33.39288330078125,109.12158203125,76.3714599609375,133.27899169921875,0.39382806420326233,15,mouse
34,540,75.39422607421875,34.89536666870117,100.30058288574219,55.81070327758789,0.7664627432823181,15,mouse
35,540,34.438255310058594,109.091552734375,78.87262725830078,132.3898162841797,0.5895370841026306,15,mouse
36,570,35.726318359375,108.09953308105469,83.66271209716797,132.1620635986328,0.778130829334259,15,mouse
37,570,75.98277282714844,36.489532470703125,102.34506225585938,57.02696228027344,0.6588684320449829,15,mouse
38,600,77.55606079101562,37.85158157348633,103.37298583984375,57.60121536254883,0.8038809895515442,15,mouse
39,600,35.113037109375,107.71206665039062,82.52186584472656,132.00071716308594,0.7505526542663574,15,mouse
40,630,78.92493438720703,38.3016357421875,108.02678680419922,58.07929992675781,0.8587897419929504,15,mouse
41,630,36.45851135253906,108.81231689453125,86.44918823242188,132.822265625,0.7402127981185913,15,mouse
42,660,114.3627700805664,44.57374954223633,152.12025451660156,60.82683181762695,0.8576679825782776,15,mouse
43,660,35.528465270996094,109.42078399658203,82.06224822998047,131.98171997070312,0.8057583570480347,15,mouse
44,690,123.44100952148438,43.85614013671875,159.52926635742188,60.43743133544922,0.9238960146903992,15,mouse
45,690,33.93238830566406,109.09696960449219,81.19798278808594,131.24388122558594,0.7482830286026001,15,mouse
46,720,141.82171630859375,43.80630874633789,184.20492553710938,61.6356315612793,0.9274590611457825,15,mouse
47,720,34.21412658691406,109.86679077148438,80.01919555664062,132.68128967285156,0.7105486392974854,15,mouse
48,750,139.57894897460938,42.39231872558594,172.21054077148438,60.82147979736328,0.9351513385772705,15,mouse
49,750,34.99290466308594,109.42803192138672,82.11164855957031,132.59275817871094,0.8204129934310913,15,mouse
50,780,72.71623229980469,113.07062530517578,111.23011779785156,131.46815490722656,0.9359995722770691,15,mouse
51,780,138.01553344726562,41.52861404418945,159.99160766601562,59.639888763427734,0.49590393900871277,15,mouse
52,810,130.64944458007812,41.372802734375,156.71505737304688,59.06803894042969,0.8617478013038635,15,mouse
53,810,114.92115783691406,114.53229522705078,150.53135681152344,133.315185546875,0.32104039192199707,15,mouse
54,840,130.95004272460938,41.54639434814453,158.58523559570312,59.616668701171875,0.8854995369911194,15,mouse
55,840,135.0079345703125,118.1111068725586,173.62991333007812,136.2121124267578,0.37825319170951843,15,mouse
56,870,130.18215942382812,41.83312225341797,156.49874877929688,59.62474822998047,0.8403793573379517,15,mouse
57,870,261.83831787109375,2.548886299133301,308.78387451171875,24.743507385253906,0.3200207054615021,15,mouse
58,900,125.44353485107422,41.062477111816406,152.9012908935547,59.67957305908203,0.8421874046325684,15,mouse
59,900,141.3705596923828,119.40679168701172,178.2803497314453,139.1260986328125,0.45685163140296936,15,mouse
60,930,127.25463104248047,42.890750885009766,160.2627716064453,61.79963302612305,0.8705523610115051,15,mouse
61,930,143.1336212158203,119.0638427734375,178.3888397216797,138.54876708984375,0.2875073552131653,15,mouse
62,960,138.18922424316406,44.397850036621094,180.3145294189453,62.3192138671875,0.8662675023078918,15,mouse
63,960,135.68125915527344,119.09944152832031,173.8904266357422,136.75950622558594,0.6919915676116943,15,mouse
64,990,138.7005157470703,43.97780990600586,176.08824157714844,61.52976608276367,0.9363133311271667,15,mouse
