phase,mouse_0_percent_time_running,mouse_1_percent_time_running
2.0,59.44444444444444,71.11111111111111
3.0,75.0,74.44444444444444
4.0,42.22222222222222,57.77777777777777
5.0,35.0,40.0
6.0,11.901306240928882,26.521739130434785
