,frame,Unnamed: 0,xmin,time,mouse,running,phase,speed,velocity,velocity_new,work_per_kg
0,0.0,0.0,150.13330078125,0.0,0.0,0.0,0.0,0.0,,,0.0
1,30.0,0.0,150.13330078125,0.016666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,60.0,4.0,36.74204635620117,0.03333333333333333,0.0,1.0,1.0,0.0,-22.678250885009767,-22.678250885009767,0.0
3,90.0,6.0,35.57179260253906,0.05,0.0,1.0,1.0,0.0,-0.23405075073242188,-0.23405075073242188,0.0
4,120.0,0.0,150.13330078125,0.06666666666666667,0.0,0.0,1.0,0.0,22.91230163574219,22.91230163574219,0.0
5,150.0,10.0,34.19123840332031,0.08333333333333333,0.0,1.0,1.0,0.0,-23.188412475585938,-23.188412475585938,0.0
6,180.0,0.0,150.13330078125,0.1,0.0,0.0,1.0,0.0,23.188412475585938,23.188412475585938,0.0
7,210.0,14.0,66.86428833007812,0.11666666666666667,0.0,1.0,1.0,0.0,-16.653802490234376,-16.653802490234376,0.0
8,240.0,16.0,103.98316192626952,0.13333333333333333,0.0,0.0,1.0,0.0,7.423774719238279,7.423774719238279,0.0
9,270.0,18.0,107.1315460205078,0.15,0.0,0.0,1.0,0.0,0.6296768188476562,0.6296768188476562,0.0
10,300.0,20.0,131.5801544189453,0.16666666666666666,0.0,0.0,1.0,0.0,4.8897216796875025,4.8897216796875025,0.0
11,330.0,22.0,128.74281311035156,0.18333333333333332,0.0,0.0,1.0,0.0,-0.56746826171875,-0.56746826171875,0.0
12,360.0,24.0,141.81927490234375,0.2,0.0,0.0,1.0,0.0,2.6152923583984373,2.6152923583984373,0.0
13,390.0,26.0,142.71142578125,0.21666666666666667,0.0,0.0,1.0,0.0,0.17843017578125,0.17843017578125,0.0
14,420.0,28.0,134.13427734375,0.23333333333333334,0.0,0.0,1.0,0.0,-1.7154296875,-1.7154296875,0.0
15,450.0,30.0,85.12689208984375,0.25,0.0,1.0,1.0,0.0,-9.80147705078125,-9.80147705078125,0.0
16,480.0,0.0,150.13330078125,0.26666666666666666,0.0,0.0,1.0,0.0,13.00128173828125,13.00128173828125,0.0
17,510.0,35.0,35.12903594970703,0.2833333333333333,0.0,1.0,1.0,0.0,-23.000852966308592,-23.000852966308592,0.0
18,540.0,37.0,36.508750915527344,0.3,0.0,0.0,1.0,0.0,0.2759429931640625,0.2759429931640625,0.0
19,570.0,39.0,35.60699462890625,0.31666666666666665,0.0,1.0,1.0,0.0,-0.18035125732421875,-0.18035125732421875,0.0
20,600.0,40.0,35.935970306396484,0.3333333333333333,0.0,0.0,1.0,0.0,0.06579513549804687,0.06579513549804687,0.0
21,630.0,42.0,73.02777862548828,0.35,0.0,0.0,1.0,0.0,7.418361663818359,7.418361663818359,0.0
22,660.0,44.0,71.16291046142578,0.36666666666666664,0.0,1.0,1.0,0.0,-0.3729736328125,-0.3729736328125,0.0
23,690.0,46.0,77.91447448730469,0.38333333333333336,0.0,0.0,1.0,0.0,1.3503128051757813,1.3503128051757813,0.0
24,720.0,48.0,77.11786651611328,0.4,0.0,1.0,1.0,0.0,-0.15932159423828124,-0.15932159423828124,0.0
25,750.0,50.0,77.73201751708984,0.4166666666666667,0.0,0.0,1.0,0.0,0.1228302001953125,0.1228302001953125,0.0
26,780.0,52.0,77.76262664794922,0.43333333333333335,0.0,0.0,1.0,0.0,0.006121826171875,0.006121826171875,0.0
27,810.0,54.0,78.6604232788086,0.45,0.0,0.0,1.0,0.0,0.179559326171875,0.179559326171875,0.0
28,840.0,56.0,79.04158020019531,0.4666666666666667,0.0,0.0,1.0,0.0,0.07623138427734374,0.07623138427734374,0.0
29,870.0,58.0,78.86930847167969,0.48333333333333334,0.0,1.0,1.0,0.0,-0.034454345703125,-0.034454345703125,0.0
30,900.0,60.0,78.6879653930664,0.5,0.0,1.0,1.0,0.0,-0.03626861572265625,-0.03626861572265625,0.0
31,930.0,62.0,103.57373046875,0.5166666666666667,0.0,0.0,1.0,0.0,4.977153015136719,4.977153015136719,0.0
32,960.0,64.0,120.43251037597656,0.5333333333333333,0.0,0.0,1.0,0.0,3.3717559814453124,3.3717559814453124,0.0
33,990.0,66.0,131.46820068359375,0.55,0.0,0.0,1.0,0.0,2.2071380615234375,2.2071380615234375,0.0
34,1020.0,69.0,138.2272186279297,0.5666666666666667,0.0,0.0,1.0,0.0,1.3518035888671875,1.3518035888671875,0.0
35,1050.0,71.0,140.4578399658203,0.5833333333333334,0.0,0.0,1.0,0.0,0.446124267578125,0.446124267578125,0.0
36,1080.0,72.0,130.77944946289062,0.6,0.0,0.0,1.0,0.0,-1.9356781005859376,-1.9356781005859376,0.0
37,1110.0,74.0,124.5402374267578,0.6166666666666667,0.0,0.0,1.0,0.0,-1.2478424072265653,-1.2478424072265653,0.0
38,1140.0,76.0,69.33198547363281,0.6333333333333333,0.0,1.0,1.0,0.0,-11.041650390624998,-11.041650390624998,0.0
39,1170.0,0.0,150.13330078125,0.65,0.0,0.0,1.0,0.0,16.160263061523438,16.160263061523438,0.0
40,1200.0,81.0,35.6427001953125,0.6666666666666666,0.0,1.0,1.0,0.0,-22.8981201171875,-22.8981201171875,0.0
41,1230.0,83.0,35.89386749267578,0.6833333333333333,0.0,0.0,1.0,0.0,0.05023345947265625,0.05023345947265625,0.0
42,1260.0,85.0,35.451507568359375,0.7,0.0,1.0,1.0,0.0,-0.08847198486328126,-0.08847198486328126,0.0
43,1290.0,86.0,60.53041458129883,0.7166666666666667,0.0,0.0,1.0,0.0,5.015781402587891,5.015781402587891,0.0
44,1320.0,88.0,65.57106018066406,0.7333333333333333,0.0,0.0,1.0,0.0,1.0081291198730469,1.0081291198730469,0.0
45,1350.0,90.0,67.35627746582031,0.75,0.0,0.0,1.0,0.0,0.35704345703125,0.35704345703125,0.0
46,1380.0,92.0,84.8489990234375,0.7666666666666667,0.0,0.0,1.0,0.0,3.4985443115234376,3.4985443115234376,0.0
47,1410.0,94.0,90.5632095336914,0.7833333333333333,0.0,0.0,1.0,0.0,1.1428421020507813,1.1428421020507813,0.0
48,1440.0,96.0,104.92649841308594,0.8,0.0,0.0,1.0,0.0,2.8726577758789062,2.8726577758789062,0.0
49,1470.0,98.0,117.62033081054688,0.8166666666666667,0.0,0.0,1.0,0.0,2.5387664794921876,2.5387664794921876,0.0
50,1500.0,100.0,127.40740966796876,0.8333333333333334,0.0,0.0,1.0,0.0,1.9574157714843778,1.9574157714843778,0.0
51,1530.0,102.0,127.66718292236328,0.85,0.0,0.0,1.0,0.0,0.051954650878903406,0.051954650878903406,0.0
52,1560.0,103.0,137.811767578125,0.8666666666666667,0.0,0.0,1.0,0.0,2.028916931152344,2.028916931152344,0.0
53,1590.0,105.0,139.42884826660156,0.8833333333333333,0.0,0.0,1.0,0.0,0.3234161376953125,0.3234161376953125,0.0
54,1620.0,106.0,142.05587768554688,0.9,0.0,0.0,1.0,0.0,0.5254058837890625,0.5254058837890625,0.0
