,frame,xmin,ymin,xmax,ymax,confidence,class,name
0,0,34.94556427001953,103.4732894897461,80.25313568115234,126.25092315673828,0.6323750615119934,15,mouse
1,30,35.295082092285156,105.99182891845703,81.92791748046875,129.08563232421875,0.45856231451034546,15,mouse
2,30,72.59965515136719,36.19853210449219,101.42323303222656,56.77900695800781,0.3411203622817993,15,mouse
3,60,49.70647430419922,34.299591064453125,98.11617279052734,57.047119140625,0.5838647484779358,15,mouse
4,60,34.26066589355469,104.60073852539062,87.21036529541016,127.23033142089844,0.2788228392601013,15,mouse
5,90,34.897377014160156,106.38996887207031,81.58968353271484,129.86106872558594,0.5668551921844482,15,mouse
6,90,52.67729187011719,33.61084747314453,96.42063903808594,56.786521911621094,0.46390265226364136,15,mouse
7,120,35.49256134033203,106.36880493164062,83.92326354980469,129.98521423339844,0.6175011396408081,15,mouse
8,120,53.78968048095703,33.451087951660156,97.43982696533203,56.7664794921875,0.4921411871910095,15,mouse
9,150,35.460533142089844,105.48076629638672,81.4104232788086,128.9583740234375,0.742314875125885,15,mouse
10,150,71.48268127441406,32.324851989746094,95.15835571289062,54.90758514404297,0.5181777477264404,15,mouse
11,180,72.08739471435547,35.24516296386719,98.92557525634766,56.688575744628906,0.6101503372192383,15,mouse
12,180,35.38001251220703,106.68562316894531,76.87506103515625,129.84190368652344,0.5635549426078796,15,mouse
13,180,311.2232971191406,7.355932235717773,319.3163146972656,35.13533020019531,0.28676047921180725,15,mouse
14,210,35.61473846435547,105.37576293945312,82.52090454101562,129.31919860839844,0.6866441965103149,15,mouse
15,210,74.10692596435547,34.86161804199219,99.14273834228516,55.23945617675781,0.5745526552200317,15,mouse
16,240,35.969276428222656,106.28398132324219,80.03980255126953,129.55848693847656,0.7600643038749695,15,mouse
17,240,72.41619873046875,35.50597381591797,98.77011108398438,57.011444091796875,0.7200804352760315,15,mouse
18,270,73.28868865966797,35.29397964477539,101.6335220336914,56.11818313598633,0.6539724469184875,15,mouse
19,270,35.36909484863281,106.64372253417969,77.460205078125,129.41769409179688,0.5886284112930298,15,mouse
20,300,75.35826873779297,36.086612701416016,101.89025115966797,56.84476089477539,0.6615312099456787,15,mouse
21,300,36.16511535644531,108.18211364746094,78.3372573852539,130.2248992919922,0.5184751152992249,15,mouse
22,330,77.20062255859375,36.48554992675781,105.23753356933594,56.47834014892578,0.8110431432723999,15,mouse
23,330,31.535860061645508,106.47802734375,76.57894134521484,128.89993286132812,0.5142011046409607,15,mouse
24,330,306.6703796386719,3.1590728759765625,320.0,27.373310089111328,0.3820493519306183,15,mouse
25,360,75.4747085571289,36.64004135131836,102.19391632080078,55.81428909301758,0.8469326496124268,15,mouse
26,360,31.767114639282227,106.36876678466797,72.76994323730469,128.95693969726562,0.48527926206588745,15,mouse
27,390,75.79043579101562,37.59758377075195,105.77894592285156,57.49978256225586,0.8459510207176208,15,mouse
