,frame,Unnamed: 0,xmin,time,mouse,running,phase,speed,velocity,velocity_new,work_per_kg
0,0.0,0.0,34.94556427001953,0.0,0.0,1.0,0.0,0.0,,,0.0
1,30.0,0.0,158.17472763061522,0.016666666666666666,0.0,0.0,1.0,0.0,24.645832672119138,24.645832672119138,0.0
2,60.0,0.0,158.17472763061522,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,90.0,5.0,34.89737701416016,0.05,0.0,1.0,1.0,0.0,-24.655470123291014,-24.655470123291014,0.0
4,120.0,7.0,35.49256134033203,0.06666666666666667,0.0,0.0,1.0,0.0,0.11903686523437358,0.11903686523437358,0.0
5,150.0,9.0,35.460533142089844,0.08333333333333333,0.0,1.0,1.0,0.0,-0.0064056396484375,-0.0064056396484375,0.0
6,180.0,12.0,35.38001251220703,0.1,0.0,1.0,1.0,0.0,-0.0161041259765625,-0.0161041259765625,0.0
7,210.0,14.0,35.61473846435547,0.11666666666666667,0.0,0.0,1.0,0.0,0.0469451904296875,0.0469451904296875,0.0
8,240.0,16.0,35.969276428222656,0.13333333333333333,0.0,0.0,1.0,0.0,0.0709075927734375,0.0709075927734375,0.0
9,270.0,19.0,35.36909484863281,0.15,0.0,1.0,1.0,0.0,-0.12003631591796875,-0.12003631591796875,0.0
10,300.0,21.0,36.16511535644531,0.16666666666666666,0.0,0.0,1.0,0.0,0.1592041015625,0.1592041015625,0.0
11,330.0,23.0,31.535860061645508,0.18333333333333332,0.0,1.0,1.0,0.0,-0.9258510589599609,-0.9258510589599609,0.0
12,360.0,0.0,158.17472763061522,0.2,0.0,0.0,1.0,0.0,25.327773513793943,25.327773513793943,0.0
13,390.0,0.0,158.17472763061522,0.21666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,420.0,0.0,158.17472763061522,0.23333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,450.0,32.0,33.717506408691406,0.25,0.0,1.0,1.0,0.0,-24.891444244384765,-24.891444244384765,0.0
16,480.0,33.0,35.33308410644531,0.26666666666666666,0.0,0.0,1.0,0.0,0.32311553955078126,0.32311553955078126,0.0
17,510.0,36.0,35.90528106689453,0.2833333333333333,0.0,0.0,1.0,0.0,0.11443939208984374,0.11443939208984374,0.0
18,540.0,0.0,158.17472763061522,0.3,0.0,0.0,1.0,0.0,24.45388931274414,24.45388931274414,0.0
19,570.0,38.0,35.76233673095703,0.31666666666666665,0.0,1.0,1.0,0.0,-24.48247817993164,-24.48247817993164,0.0
20,600.0,40.0,35.832969665527344,0.3333333333333333,0.0,0.0,1.0,0.0,0.0141265869140625,0.0141265869140625,0.0
21,630.0,42.0,34.96748352050781,0.35,0.0,1.0,1.0,0.0,-0.17309722900390626,-0.17309722900390626,0.0
22,660.0,0.0,158.17472763061522,0.36666666666666664,0.0,0.0,1.0,0.0,24.64144882202148,24.64144882202148,0.0
23,690.0,46.0,37.26011657714844,0.38333333333333336,0.0,1.0,1.0,0.0,-24.182922210693356,-24.182922210693356,0.0
24,720.0,48.0,83.61973571777344,0.4,0.0,0.0,1.0,0.0,9.271923828125,9.271923828125,0.0
25,750.0,50.0,93.27574157714844,0.4166666666666667,0.0,0.0,1.0,0.0,1.931201171875,1.931201171875,0.0
26,780.0,52.0,96.25591278076172,0.43333333333333335,0.0,0.0,1.0,0.0,0.5960342407226562,0.5960342407226562,0.0
27,810.0,54.0,119.40040588378906,0.45,0.0,0.0,1.0,0.0,4.628898620605469,4.628898620605469,0.0
28,840.0,56.0,118.12792205810548,0.4666666666666667,0.0,1.0,1.0,0.0,-0.25449676513671593,-0.25449676513671593,0.0
29,870.0,57.0,140.28843688964844,0.48333333333333334,0.0,0.0,1.0,0.0,4.432102966308591,4.432102966308591,0.0
30,900.0,0.0,158.17472763061522,0.5,0.0,0.0,1.0,0.0,3.577258148193357,3.577258148193357,0.0
31,930.0,59.0,130.67124938964844,0.5166666666666667,0.0,0.0,1.0,0.0,-5.500695648193357,-5.500695648193357,0.0
32,960.0,61.0,104.89412689208984,0.5333333333333333,0.0,1.0,1.0,0.0,-5.155424499511719,-5.155424499511719,0.0
33,990.0,62.0,67.09845733642578,0.55,0.0,1.0,1.0,0.0,-7.559133911132813,-7.559133911132813,0.0
34,1020.0,64.0,37.099884033203125,0.5666666666666667,0.0,1.0,1.0,0.0,-5.999714660644531,-5.999714660644531,0.0
35,1050.0,0.0,158.17472763061522,0.5833333333333334,0.0,0.0,1.0,0.0,24.21496871948242,24.21496871948242,0.0
36,1080.0,66.0,36.101104736328125,0.6,0.0,1.0,1.0,0.0,-24.41472457885742,-24.41472457885742,0.0
37,1110.0,0.0,158.17472763061522,0.6166666666666667,0.0,0.0,1.0,0.0,24.41472457885742,24.41472457885742,0.0
38,1140.0,68.0,36.61637115478516,0.6333333333333333,0.0,1.0,1.0,0.0,-24.311671295166015,-24.311671295166015,0.0
39,1170.0,70.0,35.58209991455078,0.65,0.0,1.0,1.0,0.0,-0.2068542480468764,-0.2068542480468764,0.0
40,1200.0,71.0,35.94342041015625,0.6666666666666666,0.0,0.0,1.0,0.0,0.07226409912109374,0.07226409912109374,0.0
41,1230.0,72.0,35.6253547668457,0.6833333333333333,0.0,1.0,1.0,0.0,-0.06361312866210937,-0.06361312866210937,0.0
42,1260.0,73.0,34.911720275878906,0.7,0.0,1.0,1.0,0.0,-0.14272689819335938,-0.14272689819335938,0.0
43,1290.0,74.0,35.91701126098633,0.7166666666666667,0.0,0.0,1.0,0.0,0.20105819702148436,0.20105819702148436,0.0
44,1320.0,0.0,158.17472763061522,0.7333333333333333,0.0,0.0,1.0,0.0,24.45154327392578,24.45154327392578,0.0
45,1350.0,79.0,35.937965393066406,0.75,0.0,1.0,1.0,0.0,-24.447352447509765,-24.447352447509765,0.0
46,1380.0,81.0,35.07434844970703,0.7666666666666667,0.0,1.0,1.0,0.0,-0.172723388671875,-0.172723388671875,0.0
47,1410.0,83.0,32.42912292480469,0.7833333333333333,0.0,1.0,1.0,0.0,-0.5290451049804688,-0.5290451049804688,0.0
48,1440.0,84.0,35.475486755371094,0.8,0.0,0.0,1.0,0.0,0.6092727661132813,0.6092727661132813,0.0
49,1470.0,86.0,35.652889251708984,0.8166666666666667,0.0,0.0,1.0,0.0,0.035480499267578125,0.035480499267578125,0.0
50,1500.0,89.0,36.86802673339844,0.8333333333333334,0.0,0.0,1.0,0.0,0.24302749633789061,0.24302749633789061,0.0
51,1530.0,91.0,34.985809326171875,0.85,0.0,1.0,1.0,0.0,-0.3764434814453125,-0.3764434814453125,0.0
52,1560.0,93.0,32.66749572753906,0.8666666666666667,0.0,1.0,1.0,0.0,-0.4636627197265625,-0.4636627197265625,0.0
53,1590.0,0.0,158.17472763061522,0.8833333333333333,0.0,0.0,1.0,0.0,25.101446380615233,25.101446380615233,0.0
54,1620.0,96.0,36.08907318115234,0.9,0.0,1.0,1.0,0.0,-24.417130889892576,-24.417130889892576,0.0
55,1650.0,98.0,36.82136154174805,0.9166666666666666,0.0,0.0,1.0,0.0,0.14645767211914204,0.14645767211914204,0.0
56,1680.0,101.0,36.32489013671875,0.9333333333333333,0.0,1.0,1.0,0.0,-0.09929428100585938,-0.09929428100585938,0.0
57,1710.0,0.0,158.17472763061522,0.95,0.0,0.0,1.0,0.0,24.369967498779296,24.369967498779296,0.0
58,1740.0,0.0,158.17472763061522,0.9666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,1770.0,107.0,35.07327651977539,0.9833333333333333,0.0,1.0,1.0,0.0,-24.620290222167966,-24.620290222167966,0.0
60,1800.0,109.0,35.64469909667969,1.0,0.0,0.0,1.0,0.0,0.11428451538085938,0.11428451538085938,0.0
61,1830.0,0.0,158.17472763061522,1.0166666666666666,0.0,0.0,1.0,0.0,24.506005706787107,24.506005706787107,0.0
62,1860.0,112.0,35.199317932128906,1.0333333333333334,0.0,1.0,1.0,0.0,-24.595081939697263,-24.595081939697263,0.0
63,1890.0,114.0,34.841636657714844,1.05,0.0,1.0,1.0,0.0,-0.0715362548828125,-0.0715362548828125,0.0
64,1920.0,0.0,158.17472763061522,1.0666666666666667,0.0,0.0,1.0,0.0,24.666618194580074,24.666618194580074,0.0
65,1950.0,118.0,35.10546112060547,1.0833333333333333,0.0,1.0,1.0,0.0,-24.61385330200195,-24.61385330200195,0.0
66,1980.0,120.0,35.72662734985352,1.1,0.0,0.0,1.0,0.0,0.12423324584961079,0.12423324584961079,0.0
