,frame,xmin,ymin,xmax,ymax,confidence,class,name
0,0,110.89646911621094,39.212547302246094,141.08203125,57.190521240234375,0.6348251104354858,15,mouse
1,0,36.43505859375,105.13081359863281,86.14818572998047,127.44696044921875,0.4872562885284424,15,mouse
2,30,86.60196685791016,40.343910217285156,120.37755584716797,58.640602111816406,0.47873902320861816,15,mouse
3,30,37.377159118652344,106.895751953125,88.4668960571289,127.62190246582031,0.4527098536491394,15,mouse
4,60,36.74204635620117,105.86082458496094,85.6622314453125,128.87667846679688,0.7679826617240906,15,mouse
5,60,50.57386016845703,38.18528747558594,97.63607025146484,57.513397216796875,0.36356669664382935,15,mouse
6,90,35.57179260253906,105.228759765625,84.07643127441406,128.73004150390625,0.661040723323822,15,mouse
7,90,50.567848205566406,38.81231689453125,97.02654266357422,58.12385559082031,0.29969915747642517,15,mouse
8,120,50.90817642211914,39.138938903808594,94.4095458984375,58.0333251953125,0.5065642595291138,15,mouse
9,120,35.20277404785156,105.63700866699219,82.90626525878906,127.14784240722656,0.28444012999534607,15,mouse
10,150,34.19123840332031,103.84141540527344,80.30866241455078,127.44622802734375,0.7011662125587463,15,mouse
11,150,52.739776611328125,38.30131912231445,98.3355712890625,58.03752517700195,0.3349093496799469,15,mouse
12,180,72.65180969238281,36.595130920410156,98.00453186035156,55.97661590576172,0.5166379809379578,15,mouse
13,180,34.09717559814453,103.19271087646484,79.9713134765625,126.58321380615234,0.472014844417572,15,mouse
14,210,66.86428833007812,112.61505889892578,94.16290283203125,130.9855499267578,0.8953835368156433,15,mouse
15,210,75.5730209350586,36.366981506347656,99.6056137084961,55.73711395263672,0.7503855228424072,15,mouse
16,240,103.98316192626953,115.51919555664062,141.43008422851562,134.27786254882812,0.9378535747528076,15,mouse
17,240,75.16053771972656,36.73152542114258,98.67044067382812,56.01224899291992,0.6865519881248474,15,mouse
18,270,107.13154602050781,115.26546478271484,142.81297302246094,135.1124725341797,0.924339234828949,15,mouse
19,270,74.3158187866211,37.47813415527344,99.30225372314453,56.41209411621094,0.6157507300376892,15,mouse
20,300,131.5801544189453,117.58113861083984,163.3622589111328,135.436767578125,0.841834545135498,15,mouse
21,300,75.9562759399414,36.75383758544922,99.00926971435547,56.78839874267578,0.636381208896637,15,mouse
22,330,128.74281311035156,118.32271575927734,159.9982147216797,136.44512939453125,0.8646666407585144,15,mouse
23,330,52.12967300415039,32.837806701660156,93.29415893554688,56.25859069824219,0.5124648809432983,15,mouse
24,360,141.81927490234375,118.98151397705078,174.928955078125,138.6733856201172,0.7294512987136841,15,mouse
25,360,67.75788116455078,33.56311798095703,94.4012222290039,55.104286193847656,0.49604836106300354,15,mouse
26,390,142.71142578125,119.91117095947266,175.3345947265625,139.87779235839844,0.6705894470214844,15,mouse
27,390,58.02243423461914,32.37649917602539,96.17575073242188,56.0390510559082,0.5113121271133423,15,mouse
28,420,134.13427734375,119.44024658203125,162.88250732421875,138.41290283203125,0.9197880029678345,15,mouse
29,420,56.51054382324219,32.573883056640625,96.56671142578125,56.21087646484375,0.5602433085441589,15,mouse
30,450,85.12689208984375,113.8294448852539,118.84332275390625,131.8174285888672,0.9544042944908142,15,mouse
31,450,54.92469024658203,32.28212356567383,95.7311019897461,56.11996078491211,0.512119472026825,15,mouse
32,480,71.48128509521484,33.67593002319336,93.2143325805664,55.227474212646484,0.7791691422462463,15,mouse
33,480,35.508235931396484,106.23341369628906,85.771728515625,128.06863403320312,0.25321251153945923,15,mouse
34,510,72.08763122558594,35.97148895263672,100.34243774414062,55.782875061035156,0.7812862992286682,15,mouse
35,510,35.12903594970703,106.31427001953125,82.84527587890625,129.79188537597656,0.6561036705970764,15,mouse
